FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1341056,Southwest,5332,ORD,MIA,2024-09-01 05:25:00,2024-09-01 05:47:00,2024-09-01 07:25:00,2024-09-01 07:22:00,-3,,true,true,Airbus A320,N63778,1121
1563645,Delta,6565,ORD,SFO,2024-09-01 14:08:00,2024-09-01 14:34:00,2024-09-01 15:08:00,2024-09-01 15:30:00,22,Maintenance,true,true,Boeing 777,N33668,1885
710140,Southwest,2183,ATL,JFK,2024-09-01 12:30:00,2024-09-01 12:58:00,2024-09-01 13:30:00,2024-09-01 13:28:00,-2,,false,false,Boeing 737,N17234,1951
047836,American Airlines,0065,ORD,MIA,2024-09-01 03:11:00,2024-09-01 03:34:00,2024-09-01 07:11:00,2024-09-01 07:19:00,8,Air Traffic Control,true,false,Boeing 777,N43446,1402
1246891,Delta,1134,LAX,MIA,2024-09-01 18:02:00,2024-09-01 18:07:00,2024-09-02 00:02:00,2024-09-02 00:06:00,4,Maintenance,false,true,Boeing 737,N88586,2640
944149,American Airlines,0451,JFK,JFK,2024-09-01 23:07:00,2024-09-01 23:34:00,2024-09-02 05:07:00,2024-09-02 05:01:00,-6,,true,true,Boeing 737,N66028,1254
252711,Southwest,8287,LAX,SFO,2024-09-01 15:40:00,2024-09-01 16:04:00,2024-09-01 18:40:00,2024-09-01 18:55:00,15,Air Traffic Control,true,true,Airbus A320,N25506,2498
1366645,American Airlines,9874,ORD,JFK,2024-09-01 08:00:00,2024-09-01 08:26:00,2024-09-01 13:00:00,2024-09-01 13:07:00,7,Air Traffic Control,false,true,Boeing 777,N85059,2399
1237557,Delta,8633,JFK,MIA,2024-09-01 15:14:00,2024-09-01 15:43:00,2024-09-01 20:14:00,2024-09-01 20:19:00,5,Weather,true,false,Airbus A320,N48506,2608
1679270,Southwest,3075,DFW,JFK,2024-09-01 03:37:00,2024-09-01 03:38:00,2024-09-01 04:37:00,2024-09-01 04:52:00,15,Air Traffic Control,false,true,Boeing 737,N52775,2251
207860,Southwest,8279,JFK,BOS,2024-09-01 06:46:00,2024-09-01 06:46:00,2024-09-01 09:46:00,2024-09-01 10:06:00,20,Air Traffic Control,false,false,Airbus A320,N44049,1720
1729872,American Airlines,1405,ORD,SFO,2024-09-01 05:11:00,2024-09-01 05:35:00,2024-09-01 07:11:00,2024-09-01 07:30:00,19,Weather,false,false,Boeing 777,N66181,2970
1102012,United,1114,LAX,MIA,2024-09-01 16:32:00,2024-09-01 16:55:00,2024-09-01 17:32:00,2024-09-01 17:35:00,3,Maintenance,false,true,Boeing 777,N12037,460
1321850,United,3290,DFW,MIA,2024-09-01 00:51:00,2024-09-01 00:51:00,2024-09-01 02:51:00,2024-09-01 02:55:00,4,Maintenance,true,true,Boeing 737,N70087,2087
1393044,American Airlines,8087,JFK,SFO,2024-09-01 22:14:00,2024-09-01 22:38:00,2024-09-02 00:14:00,2024-09-02 00:34:00,20,Maintenance,false,false,Boeing 777,N65643,2727
991509,United,3427,ORD,SEA,2024-09-01 17:51:00,2024-09-01 18:14:00,2024-09-01 22:51:00,2024-09-01 23:06:00,15,Maintenance,false,false,Boeing 777,N23085,300
408128,Southwest,2453,ATL,MIA,2024-09-01 18:44:00,2024-09-01 19:11:00,2024-09-02 00:44:00,2024-09-02 00:54:00,10,Maintenance,true,false,Boeing 777,N61628,1847
1157499,Southwest,2417,LAX,BOS,2024-09-01 03:28:00,2024-09-01 03:57:00,2024-09-01 04:28:00,2024-09-01 04:29:00,1,Maintenance,false,false,Boeing 777,N28679,2061
1446727,Delta,3337,LAX,SEA,2024-09-01 16:44:00,2024-09-01 17:03:00,2024-09-01 21:44:00,2024-09-01 22:09:00,25,Weather,false,true,Airbus A320,N30930,1382
1717548,Delta,7707,DFW,JFK,2024-09-01 12:23:00,2024-09-01 12:51:00,2024-09-01 16:23:00,2024-09-01 16:44:00,21,Maintenance,true,false,Boeing 777,N70830,501
484580,American Airlines,5633,DFW,SEA,2024-09-01 07:23:00,2024-09-01 07:43:00,2024-09-01 11:23:00,2024-09-01 11:45:00,22,Maintenance,false,true,Airbus A320,N77793,377
008224,United,0010,ORD,JFK,2024-09-01 01:10:00,2024-09-01 01:32:00,2024-09-01 03:10:00,2024-09-01 03:36:00,26,Air Traffic Control,false,false,Boeing 737,N23301,2642
1282580,Southwest,7704,ORD,MIA,2024-09-01 23:27:00,2024-09-01 23:44:00,2024-09-02 02:27:00,2024-09-02 02:48:00,21,Maintenance,false,true,Airbus A320,N49858,376
662839,United,4936,ORD,MIA,2024-09-01 05:10:00,2024-09-01 05:28:00,2024-09-01 11:10:00,2024-09-01 11:01:00,-9,,true,true,Boeing 737,N18158,1245
621820,Delta,7335,LAX,SFO,2024-09-01 18:30:00,2024-09-01 18:44:00,2024-09-02 00:30:00,2024-09-02 00:38:00,8,Air Traffic Control,true,false,Boeing 777,N84100,863
1284222,American Airlines,1802,ATL,SFO,2024-09-01 23:35:00,2024-09-01 23:59:00,2024-09-02 04:35:00,2024-09-02 05:01:00,26,Air Traffic Control,true,false,Airbus A320,N32794,1078
017043,Delta,9330,JFK,BOS,2024-09-01 11:33:00,2024-09-01 11:48:00,2024-09-01 16:33:00,2024-09-01 16:34:00,1,Maintenance,true,true,Airbus A320,N17967,859
853509,Delta,2580,LAX,SFO,2024-09-01 09:49:00,2024-09-01 10:17:00,2024-09-01 14:49:00,2024-09-01 14:48:00,-1,,false,true,Airbus A320,N32614,329
479962,United,1900,ATL,SEA,2024-09-01 08:56:00,2024-09-01 09:20:00,2024-09-01 11:56:00,2024-09-01 11:56:00,0,,false,true,Boeing 737,N88558,965
1208073,United,2727,ORD,MIA,2024-09-01 12:21:00,2024-09-01 12:46:00,2024-09-01 18:21:00,2024-09-01 18:45:00,24,Air Traffic Control,true,true,Airbus A320,N35583,2317
728725,Delta,8048,DFW,BOS,2024-09-01 23:49:00,2024-09-01 23:57:00,2024-09-02 01:49:00,2024-09-02 02:09:00,20,Weather,true,true,Boeing 777,N11954,1292
1676872,United,6303,JFK,SFO,2024-09-01 13:15:00,2024-09-01 13:35:00,2024-09-01 19:15:00,2024-09-01 19:12:00,-3,,true,false,Airbus A320,N14578,990
1612130,American Airlines,1082,DFW,MIA,2024-09-01 04:57:00,2024-09-01 04:57:00,2024-09-01 10:57:00,2024-09-01 10:48:00,-9,,true,true,Boeing 777,N29327,2231
427816,Southwest,1669,JFK,SFO,2024-09-01 09:45:00,2024-09-01 09:48:00,2024-09-01 10:45:00,2024-09-01 10:38:00,-7,,true,true,Boeing 777,N75377,1180
1392294,United,1484,ATL,SEA,2024-09-01 23:25:00,2024-09-01 23:49:00,2024-09-02 05:25:00,2024-09-02 05:39:00,14,Air Traffic Control,true,true,Boeing 737,N27283,1645
959592,American Airlines,6519,ATL,SFO,2024-09-01 11:40:00,2024-09-01 12:08:00,2024-09-01 15:40:00,2024-09-01 15:58:00,18,Maintenance,true,false,Boeing 777,N31491,1128
1128080,United,1244,JFK,MIA,2024-09-01 22:14:00,2024-09-01 22:28:00,2024-09-02 03:14:00,2024-09-02 03:18:00,4,Air Traffic Control,true,true,Airbus A320,N26878,1254
1350417,Delta,7969,JFK,JFK,2024-09-01 17:21:00,2024-09-01 17:50:00,2024-09-01 22:21:00,2024-09-01 22:44:00,23,Maintenance,false,true,Airbus A320,N49867,1863
1460795,Delta,2010,ORD,JFK,2024-09-01 10:04:00,2024-09-01 10:24:00,2024-09-01 11:04:00,2024-09-01 11:23:00,19,Weather,true,true,Airbus A320,N25852,1107
375509,Southwest,4685,DFW,MIA,2024-09-01 13:31:00,2024-09-01 13:55:00,2024-09-01 15:31:00,2024-09-01 15:28:00,-3,,false,true,Boeing 777,N30205,334
1677148,Southwest,8205,DFW,SEA,2024-09-01 08:45:00,2024-09-01 08:52:00,2024-09-01 09:45:00,2024-09-01 09:57:00,12,Air Traffic Control,false,false,Airbus A320,N40256,1791
578606,American Airlines,5546,ORD,MIA,2024-09-01 07:37:00,2024-09-01 07:53:00,2024-09-01 11:37:00,2024-09-01 11:27:00,-10,,true,true,Airbus A320,N10850,1277
1538501,Delta,5605,DFW,MIA,2024-09-01 23:10:00,2024-09-01 23:37:00,2024-09-02 01:10:00,2024-09-02 01:22:00,12,Maintenance,false,true,Boeing 777,N93353,2852
1223539,American Airlines,2788,ATL,JFK,2024-09-01 05:37:00,2024-09-01 06:05:00,2024-09-01 10:37:00,2024-09-01 10:27:00,-10,,false,true,Boeing 777,N72550,2590
624946,United,3760,DFW,SEA,2024-09-01 22:59:00,2024-09-01 23:10:00,2024-09-02 02:59:00,2024-09-02 03:06:00,7,Weather,false,true,Boeing 737,N93897,1308
1020454,Delta,7752,LAX,BOS,2024-09-01 12:34:00,2024-09-01 12:48:00,2024-09-01 15:34:00,2024-09-01 16:03:00,29,Air Traffic Control,true,true,Boeing 777,N73128,113
1731957,United,5752,LAX,JFK,2024-09-01 08:24:00,2024-09-01 08:44:00,2024-09-01 13:24:00,2024-09-01 13:31:00,7,Air Traffic Control,true,false,Airbus A320,N41480,1752
354098,American Airlines,0643,DFW,SFO,2024-09-01 10:34:00,2024-09-01 10:45:00,2024-09-01 15:34:00,2024-09-01 15:26:00,-8,,true,false,Airbus A320,N55954,2242
501949,American Airlines,1396,LAX,SEA,2024-09-01 06:36:00,2024-09-01 06:41:00,2024-09-01 12:36:00,2024-09-01 12:33:00,-3,,true,true,Boeing 777,N18816,866
594368,United,9032,DFW,JFK,2024-09-01 19:27:00,2024-09-01 19:34:00,2024-09-02 01:27:00,2024-09-02 01:32:00,5,Air Traffic Control,true,true,Boeing 777,N82706,408
1568415,American Airlines,7792,LAX,JFK,2024-09-01 09:20:00,2024-09-01 09:35:00,2024-09-01 12:20:00,2024-09-01 12:47:00,27,Air Traffic Control,false,true,Airbus A320,N13974,1154
215449,Southwest,7440,ATL,BOS,2024-09-01 09:12:00,2024-09-01 09:13:00,2024-09-01 12:12:00,2024-09-01 12:15:00,3,Weather,true,true,Airbus A320,N45904,1871
819811,American Airlines,2398,ATL,SEA,2024-09-01 09:12:00,2024-09-01 09:32:00,2024-09-01 12:12:00,2024-09-01 12:38:00,26,Maintenance,true,true,Boeing 777,N67165,401
084452,Delta,1134,ATL,SFO,2024-09-01 01:10:00,2024-09-01 01:14:00,2024-09-01 02:10:00,2024-09-01 02:02:00,-8,,true,false,Airbus A320,N19959,2130
610968,American Airlines,0149,JFK,SEA,2024-09-01 20:52:00,2024-09-01 21:17:00,2024-09-01 22:52:00,2024-09-01 23:07:00,15,Weather,false,true,Boeing 777,N33499,2870
252062,Southwest,5587,LAX,JFK,2024-09-01 22:00:00,2024-09-01 22:19:00,2024-09-01 23:00:00,2024-09-01 23:13:00,13,Air Traffic Control,true,true,Airbus A320,N65307,1114
1128273,American Airlines,6833,DFW,SEA,2024-09-01 02:03:00,2024-09-01 02:11:00,2024-09-01 03:03:00,2024-09-01 02:55:00,-8,,false,true,Boeing 737,N47068,524
697803,United,1603,ATL,JFK,2024-09-01 02:42:00,2024-09-01 02:51:00,2024-09-01 08:42:00,2024-09-01 09:09:00,27,Air Traffic Control,false,false,Boeing 777,N16087,2426
282837,Southwest,0475,ATL,SEA,2024-09-01 07:16:00,2024-09-01 07:44:00,2024-09-01 13:16:00,2024-09-01 13:42:00,26,Weather,false,true,Boeing 777,N39712,1034
416376,United,6405,LAX,BOS,2024-09-01 16:45:00,2024-09-01 16:49:00,2024-09-01 19:45:00,2024-09-01 19:45:00,0,,false,false,Airbus A320,N57073,2063
755391,United,3367,ATL,BOS,2024-09-01 20:39:00,2024-09-01 20:48:00,2024-09-01 22:39:00,2024-09-01 22:45:00,6,Weather,false,true,Airbus A320,N85746,1369
593103,Southwest,0001,ORD,MIA,2024-09-01 02:01:00,2024-09-01 02:10:00,2024-09-01 08:01:00,2024-09-01 08:31:00,30,Air Traffic Control,false,false,Airbus A320,N42543,1103
539491,Southwest,1761,ORD,SFO,2024-09-01 10:22:00,2024-09-01 10:51:00,2024-09-01 11:22:00,2024-09-01 11:14:00,-8,,false,false,Boeing 737,N15439,2475
1259359,Delta,6263,ATL,SEA,2024-09-01 23:14:00,2024-09-01 23:43:00,2024-09-02 02:14:00,2024-09-02 02:22:00,8,Maintenance,false,true,Boeing 777,N99047,1310
1135845,United,7538,JFK,MIA,2024-09-01 20:34:00,2024-09-01 20:37:00,2024-09-02 01:34:00,2024-09-02 01:40:00,6,Maintenance,true,false,Airbus A320,N12398,2026
444025,Delta,0320,ATL,BOS,2024-09-01 22:53:00,2024-09-01 23:09:00,2024-09-02 00:53:00,2024-09-02 00:55:00,2,Weather,true,false,Boeing 777,N42742,661
851668,American Airlines,0491,ATL,SFO,2024-09-01 09:30:00,2024-09-01 09:38:00,2024-09-01 10:30:00,2024-09-01 10:36:00,6,Maintenance,true,false,Boeing 777,N41946,1694
672473,Delta,5046,DFW,MIA,2024-09-01 18:35:00,2024-09-01 18:40:00,2024-09-01 19:35:00,2024-09-01 19:37:00,2,Maintenance,true,true,Boeing 737,N76834,2355
652608,American Airlines,6840,DFW,SFO,2024-09-01 08:13:00,2024-09-01 08:29:00,2024-09-01 09:13:00,2024-09-01 09:05:00,-8,,false,false,Boeing 737,N98941,2015
591286,Southwest,7615,DFW,SFO,2024-09-01 15:23:00,2024-09-01 15:49:00,2024-09-01 21:23:00,2024-09-01 21:22:00,-1,,true,true,Boeing 737,N35345,117
066172,Delta,0801,JFK,MIA,2024-09-01 02:48:00,2024-09-01 02:55:00,2024-09-01 08:48:00,2024-09-01 08:52:00,4,Maintenance,false,true,Boeing 737,N63478,1403
1553488,American Airlines,8937,ORD,BOS,2024-09-01 00:06:00,2024-09-01 00:25:00,2024-09-01 03:06:00,2024-09-01 02:58:00,-8,,false,false,Boeing 777,N24162,381
266335,American Airlines,1476,JFK,SEA,2024-09-01 10:58:00,2024-09-01 11:10:00,2024-09-01 11:58:00,2024-09-01 11:51:00,-7,,false,true,Boeing 737,N12203,1408
1242672,United,0128,ATL,MIA,2024-09-01 06:24:00,2024-09-01 06:35:00,2024-09-01 09:24:00,2024-09-01 09:23:00,-1,,false,true,Boeing 737,N42425,1113
1584363,Delta,2445,JFK,JFK,2024-09-01 17:16:00,2024-09-01 17:28:00,2024-09-01 23:16:00,2024-09-01 23:32:00,16,Weather,false,true,Boeing 777,N44742,2100
559975,United,0881,ORD,BOS,2024-09-01 00:31:00,2024-09-01 00:31:00,2024-09-01 05:31:00,2024-09-01 05:34:00,3,Maintenance,false,false,Airbus A320,N48830,938
070838,United,9328,DFW,SFO,2024-09-01 18:45:00,2024-09-01 19:00:00,2024-09-01 19:45:00,2024-09-01 19:48:00,3,Maintenance,false,false,Boeing 737,N56655,986
468508,American Airlines,0341,ORD,MIA,2024-09-01 20:36:00,2024-09-01 21:03:00,2024-09-02 00:36:00,2024-09-02 00:27:00,-9,,false,true,Airbus A320,N26647,2298
907113,American Airlines,8591,ATL,BOS,2024-09-01 03:03:00,2024-09-01 03:29:00,2024-09-01 05:03:00,2024-09-01 04:56:00,-7,,true,true,Boeing 737,N22763,1227
1592875,Delta,9463,JFK,SEA,2024-09-01 18:50:00,2024-09-01 19:10:00,2024-09-01 19:50:00,2024-09-01 20:18:00,28,Weather,true,false,Boeing 777,N69278,1483
1255960,Delta,6029,ORD,SFO,2024-09-01 07:51:00,2024-09-01 08:03:00,2024-09-01 08:51:00,2024-09-01 08:51:00,0,,true,true,Boeing 777,N36911,1054
616957,Southwest,5660,LAX,MIA,2024-09-01 19:41:00,2024-09-01 20:02:00,2024-09-01 20:41:00,2024-09-01 21:11:00,30,Weather,false,true,Boeing 777,N48858,1898
125196,United,9651,JFK,JFK,2024-09-01 10:18:00,2024-09-01 10:38:00,2024-09-01 16:18:00,2024-09-01 16:41:00,23,Air Traffic Control,true,true,Boeing 777,N63083,2967
697788,American Airlines,1621,ATL,MIA,2024-09-01 05:25:00,2024-09-01 05:36:00,2024-09-01 11:25:00,2024-09-01 11:50:00,25,Weather,true,false,Boeing 737,N85012,2985
1018064,Delta,5132,LAX,SEA,2024-09-01 10:11:00,2024-09-01 10:25:00,2024-09-01 13:11:00,2024-09-01 13:12:00,1,Maintenance,false,true,Boeing 737,N48201,2393
1591825,American Airlines,3761,JFK,JFK,2024-09-01 15:47:00,2024-09-01 16:07:00,2024-09-01 20:47:00,2024-09-01 20:38:00,-9,,true,true,Airbus A320,N57646,1281
1433774,Southwest,6374,JFK,SEA,2024-09-01 05:21:00,2024-09-01 05:34:00,2024-09-01 09:21:00,2024-09-01 09:11:00,-10,,false,false,Airbus A320,N77890,272
733643,Delta,8443,ORD,SFO,2024-09-01 07:27:00,2024-09-01 07:32:00,2024-09-01 09:27:00,2024-09-01 09:42:00,15,Air Traffic Control,false,true,Boeing 737,N66435,1503
834294,Delta,8906,JFK,SFO,2024-09-01 08:32:00,2024-09-01 08:45:00,2024-09-01 10:32:00,2024-09-01 10:38:00,6,Weather,true,true,Boeing 737,N83317,1081
002354,American Airlines,9874,ATL,BOS,2024-09-01 22:28:00,2024-09-01 22:34:00,2024-09-02 00:28:00,2024-09-02 00:48:00,20,Maintenance,true,true,Boeing 737,N57033,1790
469165,American Airlines,3362,DFW,MIA,2024-09-01 13:09:00,2024-09-01 13:39:00,2024-09-01 18:09:00,2024-09-01 18:01:00,-8,,false,false,Airbus A320,N59939,2244
014941,Delta,3899,JFK,SFO,2024-09-01 14:44:00,2024-09-01 15:00:00,2024-09-01 16:44:00,2024-09-01 16:57:00,13,Air Traffic Control,false,false,Boeing 777,N85996,1695
071522,Southwest,7337,ATL,SFO,2024-09-01 04:57:00,2024-09-01 05:00:00,2024-09-01 05:57:00,2024-09-01 06:26:00,29,Maintenance,true,true,Airbus A320,N24962,1026
1595497,Southwest,0233,LAX,SFO,2024-09-01 21:15:00,2024-09-01 21:30:00,2024-09-02 03:15:00,2024-09-02 03:44:00,29,Air Traffic Control,true,false,Boeing 737,N69221,1836
1547509,United,2168,DFW,MIA,2024-09-01 16:20:00,2024-09-01 16:30:00,2024-09-01 22:20:00,2024-09-01 22:48:00,28,Maintenance,false,true,Airbus A320,N24165,2754
1485095,American Airlines,0594,ATL,BOS,2024-09-01 02:35:00,2024-09-01 03:04:00,2024-09-01 06:35:00,2024-09-01 06:28:00,-7,,false,false,Boeing 737,N11987,2019
200623,Southwest,6922,LAX,SEA,2024-09-01 07:05:00,2024-09-01 07:30:00,2024-09-01 13:05:00,2024-09-01 13:08:00,3,Air Traffic Control,true,true,Boeing 777,N88733,862
961984,American Airlines,6738,ATL,BOS,2024-09-01 09:07:00,2024-09-01 09:35:00,2024-09-01 12:07:00,2024-09-01 12:36:00,29,Maintenance,false,true,Airbus A320,N36905,2227
992262,Southwest,5725,ORD,SEA,2024-09-01 03:54:00,2024-09-01 04:00:00,2024-09-01 07:54:00,2024-09-01 08:01:00,7,Air Traffic Control,false,false,Boeing 777,N47723,2668
816867,Delta,9288,JFK,BOS,2024-09-01 14:05:00,2024-09-01 14:10:00,2024-09-01 17:05:00,2024-09-01 17:09:00,4,Maintenance,true,true,Boeing 737,N12837,2143
645229,American Airlines,4838,JFK,SFO,2024-09-01 12:17:00,2024-09-01 12:23:00,2024-09-01 15:17:00,2024-09-01 15:29:00,12,Maintenance,false,true,Airbus A320,N61225,2448
1091161,Delta,5025,ATL,JFK,2024-09-01 17:09:00,2024-09-01 17:37:00,2024-09-01 23:09:00,2024-09-01 23:10:00,1,Maintenance,true,false,Airbus A320,N69677,2558
115118,United,3894,ORD,SFO,2024-09-01 08:45:00,2024-09-01 09:07:00,2024-09-01 10:45:00,2024-09-01 11:14:00,29,Air Traffic Control,true,true,Airbus A320,N18800,2536
750604,Delta,9195,ORD,BOS,2024-09-01 00:35:00,2024-09-01 01:01:00,2024-09-01 03:35:00,2024-09-01 03:58:00,23,Air Traffic Control,false,false,Boeing 777,N11483,462
1615565,United,9862,LAX,BOS,2024-09-01 09:32:00,2024-09-01 09:50:00,2024-09-01 14:32:00,2024-09-01 14:53:00,21,Air Traffic Control,true,false,Boeing 777,N89592,2293
1472463,Delta,7846,LAX,BOS,2024-09-01 10:08:00,2024-09-01 10:32:00,2024-09-01 12:08:00,2024-09-01 12:35:00,27,Air Traffic Control,true,false,Boeing 737,N60707,1147
138465,Southwest,8147,ATL,JFK,2024-09-01 00:28:00,2024-09-01 00:29:00,2024-09-01 05:28:00,2024-09-01 05:39:00,11,Air Traffic Control,false,false,Boeing 777,N24948,1389
574340,American Airlines,4871,DFW,MIA,2024-09-01 07:01:00,2024-09-01 07:30:00,2024-09-01 13:01:00,2024-09-01 13:28:00,27,Weather,false,false,Boeing 777,N42056,2904
1073029,American Airlines,1600,ATL,SEA,2024-09-01 13:48:00,2024-09-01 14:17:00,2024-09-01 16:48:00,2024-09-01 17:09:00,21,Weather,false,false,Boeing 737,N41161,1040
348966,Southwest,7972,DFW,SFO,2024-09-01 18:48:00,2024-09-01 18:49:00,2024-09-01 20:48:00,2024-09-01 21:11:00,23,Maintenance,false,false,Airbus A320,N53691,2705
1344781,United,0628,LAX,JFK,2024-09-01 20:01:00,2024-09-01 20:05:00,2024-09-02 02:01:00,2024-09-02 01:58:00,-3,,false,true,Boeing 777,N88031,990
1235146,Southwest,6591,ATL,MIA,2024-09-01 17:29:00,2024-09-01 17:39:00,2024-09-01 22:29:00,2024-09-01 22:54:00,25,Air Traffic Control,true,false,Boeing 737,N81490,2529
159140,American Airlines,9459,JFK,BOS,2024-09-01 08:39:00,2024-09-01 08:43:00,2024-09-01 11:39:00,2024-09-01 11:50:00,11,Weather,true,false,Boeing 777,N92836,2156
022930,Southwest,7354,DFW,SFO,2024-09-01 02:48:00,2024-09-01 02:51:00,2024-09-01 08:48:00,2024-09-01 08:50:00,2,Air Traffic Control,true,true,Boeing 737,N81092,759
1047389,Delta,1692,DFW,SFO,2024-09-01 11:02:00,2024-09-01 11:15:00,2024-09-01 12:02:00,2024-09-01 12:01:00,-1,,true,false,Boeing 737,N15348,2305
1044416,American Airlines,8057,LAX,MIA,2024-09-01 14:07:00,2024-09-01 14:37:00,2024-09-01 17:07:00,2024-09-01 17:35:00,28,Air Traffic Control,false,true,Airbus A320,N35727,903
356617,United,0546,LAX,SEA,2024-09-01 01:28:00,2024-09-01 01:45:00,2024-09-01 07:28:00,2024-09-01 07:28:00,0,,true,true,Boeing 737,N35642,1263
1638066,Delta,3370,LAX,MIA,2024-09-01 19:48:00,2024-09-01 20:12:00,2024-09-01 22:48:00,2024-09-01 23:16:00,28,Air Traffic Control,true,false,Boeing 737,N90453,492
1290779,American Airlines,5297,ORD,BOS,2024-09-01 06:37:00,2024-09-01 06:52:00,2024-09-01 07:37:00,2024-09-01 07:54:00,17,Maintenance,false,true,Boeing 737,N27336,154
1281687,United,8943,LAX,MIA,2024-09-01 11:56:00,2024-09-01 12:25:00,2024-09-01 16:56:00,2024-09-01 17:21:00,25,Weather,false,false,Boeing 777,N62728,1300
1010018,Southwest,1379,DFW,SFO,2024-09-01 05:21:00,2024-09-01 05:28:00,2024-09-01 09:21:00,2024-09-01 09:22:00,1,Weather,false,true,Boeing 737,N25072,2008
467733,American Airlines,7855,ORD,JFK,2024-09-01 16:52:00,2024-09-01 16:55:00,2024-09-01 20:52:00,2024-09-01 20:56:00,4,Weather,false,false,Airbus A320,N77978,964
240536,Delta,1123,DFW,MIA,2024-09-01 14:43:00,2024-09-01 14:46:00,2024-09-01 19:43:00,2024-09-01 19:52:00,9,Air Traffic Control,false,false,Boeing 737,N41804,1837
1451074,American Airlines,0139,ATL,MIA,2024-09-01 23:31:00,2024-09-01 23:57:00,2024-09-02 02:31:00,2024-09-02 02:38:00,7,Maintenance,true,false,Airbus A320,N79093,2877
1287909,American Airlines,8727,ORD,SFO,2024-09-01 04:46:00,2024-09-01 04:56:00,2024-09-01 08:46:00,2024-09-01 08:39:00,-7,,true,true,Boeing 737,N67531,2383
595576,Southwest,2715,JFK,BOS,2024-09-01 20:36:00,2024-09-01 20:49:00,2024-09-02 00:36:00,2024-09-02 00:50:00,14,Weather,false,true,Airbus A320,N15419,1587
1391120,Delta,7788,ORD,MIA,2024-09-01 21:57:00,2024-09-01 22:23:00,2024-09-02 00:57:00,2024-09-02 00:59:00,2,Maintenance,false,false,Boeing 777,N36725,2101
1319343,Delta,4732,ORD,MIA,2024-09-01 04:55:00,2024-09-01 05:17:00,2024-09-01 07:55:00,2024-09-01 07:57:00,2,Weather,false,false,Airbus A320,N61929,2839
378682,United,8071,LAX,SFO,2024-09-01 22:17:00,2024-09-01 22:23:00,2024-09-02 03:17:00,2024-09-02 03:37:00,20,Weather,false,true,Boeing 777,N96453,1202
1370284,Southwest,0435,JFK,SFO,2024-09-01 23:00:00,2024-09-01 23:28:00,2024-09-02 05:00:00,2024-09-02 05:22:00,22,Air Traffic Control,true,false,Boeing 777,N51024,420
540892,Southwest,9871,ORD,SEA,2024-09-01 05:38:00,2024-09-01 06:07:00,2024-09-01 07:38:00,2024-09-01 07:53:00,15,Air Traffic Control,true,false,Airbus A320,N33048,660
785408,United,8817,ORD,SFO,2024-09-01 20:07:00,2024-09-01 20:21:00,2024-09-01 22:07:00,2024-09-01 22:31:00,24,Air Traffic Control,false,false,Boeing 777,N83607,1927
093932,Delta,4391,ORD,MIA,2024-09-01 17:10:00,2024-09-01 17:21:00,2024-09-01 19:10:00,2024-09-01 19:10:00,0,,false,false,Boeing 737,N98783,920
045383,American Airlines,6421,LAX,JFK,2024-09-01 06:03:00,2024-09-01 06:21:00,2024-09-01 07:03:00,2024-09-01 06:54:00,-9,,false,true,Boeing 777,N81466,1178
1307914,Delta,4447,LAX,MIA,2024-09-01 11:15:00,2024-09-01 11:45:00,2024-09-01 15:15:00,2024-09-01 15:15:00,0,,false,true,Airbus A320,N63882,2362
157436,United,7803,ATL,SEA,2024-09-01 09:21:00,2024-09-01 09:40:00,2024-09-01 12:21:00,2024-09-01 12:42:00,21,Weather,false,true,Boeing 777,N13363,2158
486879,American Airlines,6099,DFW,BOS,2024-09-01 14:40:00,2024-09-01 14:45:00,2024-09-01 17:40:00,2024-09-01 18:09:00,29,Air Traffic Control,true,true,Airbus A320,N61083,868
1037922,Delta,5493,DFW,MIA,2024-09-01 17:32:00,2024-09-01 17:48:00,2024-09-01 21:32:00,2024-09-01 21:40:00,8,Weather,true,false,Boeing 777,N27210,116
1583109,Delta,3141,DFW,BOS,2024-09-01 10:59:00,2024-09-01 11:03:00,2024-09-01 13:59:00,2024-09-01 14:19:00,20,Maintenance,true,false,Airbus A320,N52746,2906
461508,United,1887,ATL,SFO,2024-09-01 01:26:00,2024-09-01 01:34:00,2024-09-01 05:26:00,2024-09-01 05:50:00,24,Air Traffic Control,true,true,Boeing 777,N87904,1111
1389685,Delta,8924,ATL,SEA,2024-09-01 08:10:00,2024-09-01 08:13:00,2024-09-01 14:10:00,2024-09-01 14:31:00,21,Weather,true,false,Boeing 777,N29609,2745
1081210,American Airlines,6315,LAX,BOS,2024-09-01 14:07:00,2024-09-01 14:35:00,2024-09-01 19:07:00,2024-09-01 19:28:00,21,Weather,true,false,Boeing 777,N47407,1588
1630034,Southwest,0764,DFW,JFK,2024-09-01 12:11:00,2024-09-01 12:29:00,2024-09-01 16:11:00,2024-09-01 16:12:00,1,Air Traffic Control,true,true,Boeing 777,N64786,381
935185,Southwest,0599,JFK,JFK,2024-09-01 08:43:00,2024-09-01 08:51:00,2024-09-01 10:43:00,2024-09-01 10:47:00,4,Air Traffic Control,true,false,Airbus A320,N44871,2559
