Transaction ID,Meter Code,Transaction DateTime,Payment Mean,Amount Paid,Duration In Minutes,Blockface Name,Side Of Street,Element key,Parking Space Number,Latitude,Longitude
914115253,10153002,12/09/2020 07:57:00 AM,CREDIT CARD,0.25,30,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,31058,,47.61540116,-122.33591854
914115257,21151004,12/09/2020 07:57:00 AM,CREDIT CARD,2.50,240,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,76054,,47.6162881,-122.33933279
914115269,17083004,12/09/2020 07:58:00 AM,PHONE,1.48,178,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,W,24265,,47.62037124,-122.35812152
914115274,2030002,12/09/2020 07:57:00 AM,CREDIT CARD,1.00,120,WESTERN AVE BETWEEN PIKE ST AND PINE ST,NE,81478,,47.60885995,-122.34146583
914115284,10188004,12/09/2020 07:58:00 AM,PHONE,1.48,178,1ST AVE BETWEEN VINE ST AND CEDAR ST,SW,68917,,47.61547721,-122.35024612
914115303,12135002,12/09/2020 07:58:00 AM,PHONE,0.98,118,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,NE,63125,,47.6524982,-122.31616438
914115304,2046002,12/09/2020 07:58:00 AM,PHONE,0.98,118,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,76622,,47.60963243,-122.34549519
914115316,2152004,12/09/2020 07:58:00 AM,PHONE,0.48,58,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,77574,,47.6159769,-122.35191338
914115317,19091010,12/09/2020 07:58:00 AM,PHONE,4.98,598,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,57550,,47.62367967,-122.33162048
914115318,7059002,12/09/2020 07:58:00 AM,PHONE,0.98,118,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,N,14677,,47.61417039,-122.31748749
914115319,14007302,12/09/2020 07:58:00 AM,PHONE,0.98,118,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,N,36493,,47.60808627,-122.30958885
914115320,19089010,12/09/2020 07:58:00 AM,PHONE,1.23,148,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,57549,,47.62370101,-122.33182337
914115336,8567002,12/09/2020 07:58:00 AM,CREDIT CARD,2.00,120,MARION ST BETWEEN 9TH AVE AND TERRY AVE,SE,11670,,47.6079004,-122.32610222
914115360,10345002,12/09/2020 07:58:00 AM,PHONE,0.98,118,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,7261,,47.61481567,-122.34119978
914115361,21039004,12/09/2020 07:58:00 AM,PHONE,0.48,58,6TH AVE BETWEEN BELL ST AND BATTERY ST,SW,53129,,47.61700881,-122.34293648
914115362,11019002,12/09/2020 07:58:00 AM,PHONE,0.23,28,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,N,87257,,47.66875978,-122.38387385
914115363,19240010,12/09/2020 07:58:00 AM,PHONE,2.48,298,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,76718,,47.6270675,-122.3416596
914115364,17060004,12/09/2020 07:58:00 AM,PHONE,0.98,118,1ST AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,46458,,47.62269437,-122.3579536
914115365,8078002,12/09/2020 07:57:00 AM,PHONE,0.45,27,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,NE,57190,,47.60734463,-122.32168833
914115366,10118002,12/09/2020 07:58:00 AM,PHONE,0.98,117,BELL ST BETWEEN 5TH AVE AND 6TH AVE,NW,77121,,47.61642924,-122.34267545
914115367,11068004,12/09/2020 07:58:00 AM,PHONE,1.98,238,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,NE,35682,,47.66793637,-122.38076096
914115368,10063002,12/09/2020 07:58:00 AM,PHONE,0.98,118,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,75170,,47.6157109,-122.3423449
914115393,12135002,12/09/2020 07:58:00 AM,PHONE,0.98,118,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,NE,63125,,47.6524982,-122.31616438
914115394,7039002,12/09/2020 07:58:00 AM,PHONE,0.98,118,MINOR AVE BETWEEN PIKE ST AND PINE ST,NE,11878,,47.61459874,-122.32832119
914115395,8078002,12/09/2020 07:58:00 AM,PHONE,0.97,58,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,NE,57190,,47.60734463,-122.32168833
914115396,8038002,12/09/2020 07:58:00 AM,PHONE,1.97,118,MARION ST BETWEEN TERRY AVE AND BOREN AVE,SE,34306,,47.60835777,-122.32500871
914115397,19373010,12/09/2020 07:58:00 AM,PHONE,4.98,598,MERCER SR ST BETWEEN 8TH AVE N AND 9TH AVE N,S,34386,,47.62445789,-122.34041685
914115413,1128002,12/09/2020 07:59:00 AM,PHONE,0.99,119,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,65805,,47.60011123,-122.33287494
914115414,2002002,12/09/2020 07:58:00 AM,PHONE,0.82,98,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,NE,12238,,47.60244125,-122.33493291
914115415,10129002,12/09/2020 07:59:00 AM,PHONE,0.99,119,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,7997,,47.61409047,-122.33798426
914115416,19089010,12/09/2020 07:59:00 AM,PHONE,1.24,149,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,57549,,47.62370101,-122.33182337
914115417,13065002,12/09/2020 07:58:00 AM,PHONE,0.23,28,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,E,7398,,47.59670172,-122.32758192
914115423,2082002,12/09/2020 07:58:00 AM,CREDIT CARD,1.00,120,BELL ST BETWEEN WESTERN AVE AND 1ST AVE,SE,9278,,47.61302495,-122.34684189
914115436,12075004,12/09/2020 07:58:00 AM,PHONE,1.15,138,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,39330,,47.65680039,-122.31611823
914115451,17060004,12/09/2020 07:59:00 AM,PHONE,1.99,239,1ST AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,46458,,47.62269437,-122.3579536
914115460,4038002,12/09/2020 07:58:00 AM,CREDIT CARD,1.00,120,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,77613,,47.60541497,-122.3299804
914115481,19037010,12/09/2020 07:59:00 AM,PHONE,0.99,119,PONTIUS AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,34885,,47.62251895,-122.33181611
914115482,5510002,12/09/2020 07:59:00 AM,PHONE,0.99,119,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,1013,,47.60642352,-122.33798252
914115486,12155004,12/09/2020 07:58:00 AM,CREDIT CARD,2.00,240,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,E,35242,,47.66223912,-122.31736467
914115497,2083002,12/09/2020 07:59:00 AM,PHONE,0.99,119,BELL ST BETWEEN WESTERN AVE AND 1ST AVE,NW,9277,,47.61313523,-122.3469578
914115498,19043002,12/09/2020 07:59:00 AM,PHONE,0.99,119,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N,S,79034,,47.61959441,-122.33261027
914115499,17154010,12/09/2020 07:59:00 AM,PHONE,0.49,59,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,53138,,47.62031408,-122.34484504
914115512,10118002,12/09/2020 07:59:00 AM,PHONE,0.24,29,BELL ST BETWEEN 5TH AVE AND 6TH AVE,NW,77121,,47.61642924,-122.34267545
914115513,7538002,12/09/2020 07:59:00 AM,PHONE,0.99,119,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,W,54449,,47.61465635,-122.32457474
914115517,17117004,12/09/2020 07:58:00 AM,CREDIT CARD,2.00,240,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,51494,,47.61914516,-122.34879148
914115530,1034302,12/09/2020 07:59:00 AM,CASH,1.05,120,1ST AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,69081,,47.5996247,-122.33428782
914116580,17129004,12/09/2020 08:02:00 AM,CREDIT CARD,0.75,90,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,81422,,47.62388386,-122.35402296
914116603,5003002,12/09/2020 08:01:00 AM,CASH,1.00,120,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,NW,58493,,47.60710524,-122.33768158
914116608,12167004,12/09/2020 08:02:00 AM,PHONE,1.50,180,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,N,16953,,47.65989817,-122.31717777
914116609,10356004,12/09/2020 08:02:00 AM,PHONE,2.00,240,WALL ST BETWEEN 4TH AVE AND 5TH AVE,SE,35946,,47.61698844,-122.34567306
914116610,12105002,12/09/2020 08:02:00 AM,PHONE,1.00,120,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,84790,,47.66303817,-122.31367278
914116611,2018002,12/09/2020 08:02:00 AM,PHONE,1.00,120,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,NE,36098,,47.60464003,-122.33759003
914116612,12008002,12/09/2020 08:02:00 AM,PHONE,1.00,120,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,54765,,47.65755256,-122.31447503
914116613,17101004,12/09/2020 08:02:00 AM,PHONE,2.00,240,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,36010,,47.62033866,-122.35401157
914116614,22007002,12/09/2020 08:01:00 AM,CREDIT CARD,1.00,120,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,37821,,47.65073976,-122.35083983
914116623,2147004,12/09/2020 08:02:00 AM,CREDIT CARD,1.76,211,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,NE,13526,,47.61810239,-122.35633431
914116643,17105004,12/09/2020 08:02:00 AM,PHONE,2.00,240,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,W,13445,,47.61918743,-122.35422373
914116644,8064002,12/09/2020 08:02:00 AM,PHONE,2.00,120,MINOR AVE BETWEEN MARION ST AND MADISON ST,SW,11869,,47.60941799,-122.32377268
914116645,19260002,12/09/2020 08:02:00 AM,PHONE,1.00,120,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,56073,,47.62212606,-122.33914567
914116646,10132002,12/09/2020 08:02:00 AM,PHONE,0.58,70,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8001,,47.61470705,-122.33904518
914116672,1014002,12/09/2020 08:02:00 AM,CASH,1.00,120,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,S,20838,,47.59822563,-122.33223546
914116674,19084010,12/09/2020 08:02:00 AM,PHONE,2.50,300,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,59042,,47.62369826,-122.33035437
914116675,2539002,12/09/2020 08:02:00 AM,PHONE,0.50,60,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,SW,12237,,47.60242211,-122.3350486
914116676,10241004,12/09/2020 08:02:00 AM,PHONE,2.00,240,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,4442,,47.61801873,-122.35022717
914116677,10053004,12/09/2020 08:02:00 AM,PHONE,1.50,180,4TH AVE BETWEEN BELL ST AND BATTERY ST,SW,28953,,47.61568669,-122.34465728
914116678,19146010,12/09/2020 08:02:00 AM,PHONE,4.50,540,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,34518,,47.6264104,-122.33247238
914116711,17123004,12/09/2020 08:02:00 AM,PHONE,0.25,30,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,N,80537,,47.62333764,-122.35475321
914116712,10218004,12/09/2020 08:02:00 AM,PHONE,2.00,240,2ND AVE BETWEEN CLAY ST AND BROAD ST,NE,70758,,47.61735533,-122.3510874
914116713,19158010,12/09/2020 08:02:00 AM,PHONE,4.50,540,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,35890,,47.62591864,-122.33166834
914116714,19135002,12/09/2020 08:02:00 AM,PHONE,1.00,120,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,58421,,47.62262366,-122.33726857
914116715,8059002,12/09/2020 08:02:00 AM,PHONE,2.00,120,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,NE,12950,,47.61067784,-122.3231841
914116716,17154010,12/09/2020 08:02:00 AM,PHONE,3.25,390,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,53138,,47.62031408,-122.34484504
914116720,21088004,12/09/2020 08:02:00 AM,CREDIT CARD,1.25,150,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,NE,81114,,47.61816803,-122.33663822
914116721,1140002,12/09/2020 08:02:00 AM,CREDIT CARD,1.00,120,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,70865,,47.59877036,-122.3316886
914116732,21124004,12/09/2020 08:02:00 AM,PHONE,1.00,120,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE,NW,33677,,47.61771697,-122.329559
914116733,19177010,12/09/2020 08:02:00 AM,PHONE,3.50,420,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,32125,,47.6226007,-122.33595638
914116734,18004007,12/09/2020 08:02:00 AM,PHONE,3.50,1498,WESTLAKE EAST RDWY AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,W,81509,440,47.63034367,-122.3408672
914116735,12013002,12/09/2020 08:02:00 AM,PHONE,1.00,120,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,77389,,47.65904109,-122.31442982
914116763,17141004,12/09/2020 08:02:00 AM,PHONE,2.00,240,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,33741,,47.61980828,-122.34695788
914116764,5081002,12/09/2020 08:02:00 AM,PHONE,0.75,90,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,NW,58077,,47.60640669,-122.33703997
914116767,8052002,12/09/2020 08:02:00 AM,CREDIT CARD,2.00,120,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,NE,54610,,47.61256215,-122.32340074
914116772,4065002,12/09/2020 08:02:00 AM,CREDIT CARD,1.00,120,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,7250,,47.60621283,-122.33137792
914116783,1033002,12/09/2020 08:02:00 AM,PHONE,1.00,120,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,65546,,47.59913739,-122.33483627
914116784,10034002,12/09/2020 08:02:00 AM,PHONE,1.00,120,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,49649,,47.61348569,-122.34292292
914116785,10151002,12/09/2020 08:03:00 AM,PHONE,0.50,60,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,8389,,47.61448278,-122.33478081
914116790,1138002,12/09/2020 08:02:00 AM,CREDIT CARD,1.00,120,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,E,57354,,47.59872563,-122.33278682
914116796,19134002,12/09/2020 08:02:00 AM,CREDIT CARD,1.00,120,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,58421,,47.62262366,-122.33726857
914116797,17107004,12/09/2020 08:02:00 AM,CASH,0.25,0,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,70762,,47.61920357,-122.3526927
914116805,5019002,12/09/2020 08:03:00 AM,PHONE,1.00,120,UNION ST BETWEEN 2ND AVE AND 3RD AVE,SE,35794,,47.60848168,-122.33737977
914116806,10228004,12/09/2020 08:03:00 AM,PHONE,2.00,240,3RD AVE BETWEEN BATTERY ST AND WALL ST,NE,49658,,47.61581407,-122.34649132
914116807,12097104,12/09/2020 08:03:00 AM,PHONE,1.25,150,15TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,2090,,47.66397536,-122.31187465
914116808,8033002,12/09/2020 08:03:00 AM,PHONE,0.08,5,9TH AVE BETWEEN MARION ST AND MADISON ST,SW,76409,,47.60802033,-122.32712961
914116809,1014002,12/09/2020 08:03:00 AM,PHONE,1.00,120,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,S,20838,,47.59822563,-122.33223546
914116829,8561002,12/09/2020 08:03:00 AM,PHONE,1.00,60,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,SE,81206,,47.61213261,-122.32538017
914116830,5005402,12/09/2020 08:03:00 AM,PHONE,1.00,120,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,70738,,47.60697468,-122.33665653
914116831,19220010,12/09/2020 08:03:00 AM,PHONE,4.97,597,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,W,8405,,47.6266943,-122.34114567
914116832,10015002,12/09/2020 08:03:00 AM,PHONE,1.00,120,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,25706,,47.61140567,-122.34102039
914118893,10506004,12/09/2020 08:09:00 AM,CREDIT CARD,2.00,240,WALL ST BETWEEN 1ST AVE AND 2ND AVE,SE,13346,,47.6150029,-122.34823653
914118916,8031102,12/09/2020 08:10:00 AM,PHONE,2.00,120,MADISON ST BETWEEN 7TH AVE AND 8TH AVE,SE,34222,,47.60766068,-122.32897221
914118926,19359002,12/09/2020 08:09:00 AM,CASH,1.00,120,MERCER SR ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,79778,,47.62446547,-122.33917374
914118943,19503010,12/09/2020 08:10:00 AM,PHONE,3.00,360,FAIRVIEW AVE N BETWEEN WARD ST AND YALE AVE N,NW,78269,,47.62826906,-122.33159069
914118944,12044002,12/09/2020 08:10:00 AM,PHONE,1.00,120,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,W,35849,,47.66400919,-122.31317705
914118945,10019002,12/09/2020 08:10:00 AM,PHONE,1.00,120,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,70746,,47.61217181,-122.34231893
914118953,13057002,12/09/2020 08:10:00 AM,PHONE,0.25,30,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,66614,,47.59744549,-122.32568856
914118958,5508002,12/09/2020 08:10:00 AM,CREDIT CARD,1.00,120,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,SE,34838,,47.61039683,-122.33607667
914118978,1005002,12/09/2020 08:10:00 AM,PHONE,1.00,120,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,57349,,47.60129311,-122.33296847
914119003,1136002,12/09/2020 08:10:00 AM,CREDIT CARD,1.00,120,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,NW,77545,,47.60331352,-122.33266198
914119004,4007002,12/09/2020 08:09:00 AM,CREDIT CARD,1.00,120,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,N,36357,,47.60176899,-122.32758439
914119006,13026002,12/09/2020 08:09:00 AM,CREDIT CARD,0.25,30,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,88773,,47.60010775,-122.32566607
914119022,19002002,12/09/2020 08:10:00 AM,PHONE,1.00,120,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,S,33746,,47.61959829,-122.33109105
914119023,1016002,12/09/2020 08:10:00 AM,PHONE,1.00,120,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,N,88629,,47.59835951,-122.33097862
914119037,12113002,12/09/2020 08:09:00 AM,PHONE,1.00,120,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,69489,,47.66401355,-122.31535216
914119038,8068002,12/09/2020 08:26:00 AM,PHONE,0.67,40,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST,SW,11865,,47.60869907,-122.32312547
914119039,4016202,12/09/2020 08:10:00 AM,PHONE,1.00,120,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,NW,94651,,47.6042352,-122.33045145
914119046,19097002,12/09/2020 08:10:00 AM,CREDIT CARD,1.00,120,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,E,13550,,47.62027694,-122.33833669
914119059,8568002,12/09/2020 08:10:00 AM,PHONE,2.00,120,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,76406,,47.60737724,-122.32629794
914119086,1128002,12/09/2020 08:13:00 AM,PHONE,0.12,15,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,65805,,47.60011123,-122.33287494
914119087,11113004,12/09/2020 08:10:00 AM,PHONE,0.50,60,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,SW,80657,,47.66821371,-122.38270588
914119088,10365002,12/09/2020 08:10:00 AM,PHONE,0.50,60,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,SW,76193,,47.6160495,-122.33732798
914119093,19060002,12/09/2020 08:10:00 AM,CREDIT CARD,1.00,120,REPUBLICAN ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,80553,,47.62317542,-122.33233929
914119110,8099002,12/09/2020 08:10:00 AM,PHONE,2.00,120,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,NW,35505,,47.61172442,-122.32193846
914119129,8569002,12/09/2020 08:10:00 AM,PHONE,2.00,120,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,NW,54037,,47.603684,-122.32227056
914119130,12005002,12/09/2020 08:11:00 AM,PHONE,1.00,120,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,E,54766,,47.65756816,-122.31429199
914119131,19040002,12/09/2020 08:10:00 AM,PHONE,1.00,120,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,79029,,47.61973194,-122.33362811
914119132,8082002,12/09/2020 08:11:00 AM,PHONE,1.00,60,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,NW,34309,,47.60961874,-122.32232547
914119158,19346010,12/09/2020 08:11:00 AM,PHONE,0.50,60,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,56358,,47.61963986,-122.3378255
914119159,17001002,12/09/2020 08:11:00 AM,PHONE,1.00,120,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1046,,47.62391223,-122.35531611
914119160,17064004,12/09/2020 08:11:00 AM,PHONE,1.00,120,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,E,1278,,47.6214913,-122.35796715
914119165,19183002,12/09/2020 08:10:00 AM,CREDIT CARD,0.75,90,REPUBLICAN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,N,12545,,47.6232647,-122.33509668
914119184,10132002,12/09/2020 08:11:00 AM,PHONE,0.38,45,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8001,,47.61470705,-122.33904518
914119185,21137004,12/09/2020 08:11:00 AM,PHONE,2.59,240,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,53126,,47.61637161,-122.34147132
914119198,19005002,12/09/2020 08:11:00 AM,PHONE,1.00,120,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,81133,,47.62088727,-122.33104579
914119199,12039002,12/09/2020 08:11:00 AM,PHONE,1.00,120,UNIVERSITY WAY NE BETWEEN NE 41ST ST AND NE 42ND ST,W,58513,,47.65753313,-122.3133129
914119223,15125002,12/09/2020 08:10:00 AM,CREDIT CARD,0.25,30,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,SE,36678,,47.67867099,-122.32641739
914119246,8081002,12/09/2020 08:11:00 AM,PHONE,1.00,60,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,NW,34309,,47.60961874,-122.32232547
914119247,10249004,12/09/2020 08:11:00 AM,PHONE,2.00,240,4TH AVE BETWEEN WALL ST AND VINE ST,NE,28958,,47.61701844,-122.3465524
914119248,2507004,12/09/2020 08:11:00 AM,PHONE,0.50,60,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,77569,,47.61542497,-122.35290183
914119249,8017002,12/09/2020 08:11:00 AM,PHONE,2.00,120,7TH AVE BETWEEN MADISON ST AND SPRING ST,NE,76042,,47.60788056,-122.32985799
914119262,19271002,12/09/2020 08:11:00 AM,PHONE,0.25,30,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,58446,,47.62080537,-122.33915414
914119264,16108004,12/09/2020 08:10:00 AM,CREDIT CARD,1.50,180,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,,47.67622118,-122.31727526
914119266,1033002,12/09/2020 08:11:00 AM,CREDIT CARD,1.00,120,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,65546,,47.59913739,-122.33483627
914119307,17071004,12/09/2020 08:11:00 AM,PHONE,0.50,60,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,E,80278,,47.62150252,-122.35665297
914119308,10005002,12/09/2020 08:11:00 AM,PHONE,0.88,105,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,46254,,47.61152842,-122.34319932
914119309,19172002,12/09/2020 08:09:00 AM,PHONE,0.50,60,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,32129,,47.62386321,-122.33592998
914119310,7059002,12/09/2020 08:11:00 AM,PHONE,0.25,30,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,N,14677,,47.61417039,-122.31748749
914119321,19365010,12/09/2020 08:11:00 AM,PHONE,2.50,300,9TH AVE N BETWEEN ROY ST AND WESTLAKE AVE N,E,8626,,47.62609289,-122.33958113
914119322,10284004,12/09/2020 08:11:00 AM,PHONE,2.00,240,VINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,58618,,47.61556405,-122.34914591
914122091,11118004,12/09/2020 08:22:00 AM,PHONE,0.50,60,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,SW,13045,,47.66686786,-122.37969237
914122157,1012002,12/09/2020 08:22:00 AM,PHONE,1.00,120,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,20834,,47.59821882,-122.33481248
914122175,19059002,12/09/2020 08:26:00 AM,PHONE,0.12,15,REPUBLICAN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,12550,,47.62306687,-122.3336516
914122176,21041004,12/09/2020 08:22:00 AM,PHONE,2.68,240,6TH AVE BETWEEN BATTERY ST AND WALL ST,SW,75785,,47.61769677,-122.34407494
914122177,4009002,12/09/2020 08:22:00 AM,PHONE,1.00,120,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE,NW,58393,,47.60204002,-122.32859988
914122178,19222010,12/09/2020 08:22:00 AM,PHONE,4.82,578,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,E,53550,,47.62817888,-122.34086055
914122181,8058002,12/09/2020 08:21:00 AM,CREDIT CARD,1.50,90,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,80842,,47.61116914,-122.32295033
914122183,4502002,12/09/2020 08:22:00 AM,CREDIT CARD,1.00,120,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,SE,34214,,47.60580762,-122.33341762
914122217,5005402,12/09/2020 08:22:00 AM,PHONE,1.00,120,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,70738,,47.60697468,-122.33665653
914122228,2046002,12/09/2020 08:22:00 AM,CASH,0.50,60,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,76622,,47.60963243,-122.34549519
914122240,5004002,12/09/2020 08:22:00 AM,CREDIT CARD,0.25,21,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,SE,58494,,47.6070238,-122.33761427
