_id,Index_,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_Day,Occurrence_Time,Division,City,Location_Type,Premise_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry
81,280,GO-20142149862,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,12:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RAPTOR,,EL,1,RED,1000.0,STOLEN,76,Bay Street Corridor (76),,-79.3839645,80,"{u'type': u'Point', u'coordinates': (-79.3839645, 43.6556587)}"
82,281,GO-20142150849,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,13:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,DIAMONDBACK,HYBRID,OT,21,MRN,538.0,STOLEN,82,Niagara (82),,-79.4146652,81,"{u'type': u'Point', u'coordinates': (-79.4146652, 43.6399536)}"
83,282,GO-20142151396,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,02:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,EMMO,5,EL,1,ONGBLK,380.0,STOLEN,85,South Parkdale (85),,-79.4426956,82,"{u'type': u'Point', u'coordinates': (-79.4426956, 43.6393814)}"
84,283,GO-20142151692,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,11:45,41,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,DYNACRAFT,8204-88CT,MT,7,RED,130.0,STOLEN,61,Taylor-Massey (61),,-79.28855899999999,83,"{u'type': u'Point', u'coordinates': (-79.288559, 43.6911774)}"
85,284,GO-20142152098,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,16:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SPECIALIZED,ROUBAIX,RC,27,SIL,1050.0,STOLEN,76,Bay Street Corridor (76),,-79.3839645,84,"{u'type': u'Point', u'coordinates': (-79.3839645, 43.6556587)}"
86,285,GO-20142154575,THEFT UNDER,2014-05-24T00:00:00,2014,5,24,01:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,SEDONA,OT,24,BLK,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3781204,85,"{u'type': u'Point', u'coordinates': (-79.3781204, 43.6490936)}"
87,286,GO-20142155053,THEFT UNDER,2014-05-21T00:00:00,2014,5,21,16:00,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SCHWINN,LAGUNA,SC,1,BLK,1800.0,STOLEN,76,Bay Street Corridor (76),,-79.3866882,86,"{u'type': u'Point', u'coordinates': (-79.3866882, 43.6671028)}"
88,287,GO-20142155928,B&E,2014-05-12T00:00:00,2014,5,12,05:00,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,UNKNOWN,,OT,21,BLKBGE,700.0,STOLEN,76,Bay Street Corridor (76),,-79.3839645,87,"{u'type': u'Point', u'coordinates': (-79.3839645, 43.6556587)}"
89,288,GO-20142156194,THEFT UNDER,2014-05-24T00:00:00,2014,5,24,17:00,14,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,MARIN OR MARINO,VALENCIA,RC,18,REDSIL,1500.0,STOLEN,84,Little Portugal (84),,-79.42304990000001,88,"{u'type': u'Point', u'coordinates': (-79.4230499, 43.6411819)}"
90,289,GO-20142157133,THEFT UNDER,2014-05-25T00:00:00,2014,5,25,21:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,JAMIS,COMMUTER 2,MT,8,GRY,600.0,STOLEN,84,Little Portugal (84),,-79.4318771,89,"{u'type': u'Point', u'coordinates': (-79.4318771, 43.6526871)}"
91,290,GO-20142160908,THEFT UNDER,2014-05-27T00:00:00,2014,5,27,06:30,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SCOTT,SCALE 50,MT,21,WHIBLK,1500.0,STOLEN,68,North Riverdale (68),,-79.34631350000001,90,"{u'type': u'Point', u'coordinates': (-79.3463135, 43.6786461)}"
92,291,GO-20142160921,THEFT UNDER,2014-05-26T00:00:00,2014,5,26,22:00,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,GRANTURIMO,RG,1,YEL,1000.0,STOLEN,95,Annex (95),,-79.41822049999999,91,"{u'type': u'Point', u'coordinates': (-79.4182205, 43.6692162)}"
93,292,GO-20142161178,THEFT UNDER,2014-05-27T00:00:00,2014,5,27,08:30,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,HARO,,MT,18,GRY,,STOLEN,77,Waterfront Communities-The Island (77),,-79.377037,92,"{u'type': u'Point', u'coordinates': (-79.377037, 43.641098)}"
94,293,GO-20142162615,B&E,2014-05-26T00:00:00,2014,5,26,00:01,22,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,SPECIALIZED,CARVE,MT,21,BLKWHI,1499.95,STOLEN,12,Markland Wood (12),,-79.5807877,93,"{u'type': u'Point', u'coordinates': (-79.5807877, 43.6342926)}"
95,294,GO-20142162615,B&E,2014-05-26T00:00:00,2014,5,26,00:01,22,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,ROAM 2,MT,21,SILWHI,529.95,STOLEN,12,Markland Wood (12),,-79.5807877,94,"{u'type': u'Point', u'coordinates': (-79.5807877, 43.6342926)}"
96,295,GO-20142162691,THEFT OVER,2014-05-14T00:00:00,2014,5,14,21:00,53,Toronto,"Apartment (Rooming House, Condo)",Apartment,ROCKY MOUNTAIN,CUSTOM BUILD,MT,27,WHIBLK,7500.0,STOLEN,104,Mount Pleasant West (104),,-79.3970032,95,"{u'type': u'Point', u'coordinates': (-79.3970032, 43.7045135)}"
97,296,GO-20142164309,THEFT UNDER,2014-05-27T00:00:00,2014,5,27,15:15,22,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,DEKA,BM,1,TRQ,,STOLEN,18,New Toronto (18),,-79.51821899999999,96,"{u'type': u'Point', u'coordinates': (-79.518219, 43.6006279)}"
98,297,GO-20142165022,THEFT UNDER,2014-05-27T00:00:00,2014,5,27,18:03,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,VIENNA 72V,EL,1,BLK,1478.0,STOLEN,75,Church-Yonge Corridor (75),,-79.381424,97,"{u'type': u'Point', u'coordinates': (-79.381424, 43.6569824)}"
99,298,GO-20142167489,THEFT UNDER,2014-05-27T00:00:00,2014,5,27,21:20,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SUPERCYCLE,JS.014,MT,21,BLKRED,200.0,STOLEN,95,Annex (95),,-79.42053990000001,98,"{u'type': u'Point', u'coordinates': (-79.4205399, 43.6717987)}"
100,299,GO-20142168505,THEFT UNDER,2014-05-28T00:00:00,2014,5,28,08:30,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,DEVINCI,HYBRIDE,MT,10,RED,500.0,STOLEN,76,Bay Street Corridor (76),,-79.3897095,99,"{u'type': u'Point', u'coordinates': (-79.3897095, 43.6696129)}"
101,300,GO-20142168635,THEFT UNDER,2014-05-26T00:00:00,2014,5,26,20:00,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,FIORI,,OT,10,BLUWHI,400.0,STOLEN,68,North Riverdale (68),,-79.3531113,100,"{u'type': u'Point', u'coordinates': (-79.3531113, 43.6661034)}"
102,401,GO-20142246825,THEFT UNDER,2014-06-03T00:00:00,2014,6,3,18:00,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,DEVINCI,CHAMELEON,MT,24,BLU,,STOLEN,73,Moss Park (73),,-79.3697128,101,"{u'type': u'Point', u'coordinates': (-79.3697128, 43.6586037)}"
103,402,GO-20142247902,PROPERTY - FOUND,2014-06-08T00:00:00,2014,6,8,15:00,33,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,LOUIS GARNEAU,HARMONY,RG,21,WHI,1000.0,UNKNOWN,42,Banbury-Don Mills (42),,-79.3497696,102,"{u'type': u'Point', u'coordinates': (-79.3497696, 43.7517433)}"
104,403,GO-20142247981,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,07:00,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,ROAM,OT,24,BLKBLU,600.0,STOLEN,70,South Riverdale (70),,-79.3377838,103,"{u'type': u'Point', u'coordinates': (-79.3377838, 43.6687393)}"
105,404,GO-20142248596,THEFT UNDER - BICYCLE,2014-06-08T00:00:00,2014,6,8,14:00,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,OCR,RC,16,BLU,1500.0,STOLEN,76,Bay Street Corridor (76),,-79.3897095,104,"{u'type': u'Point', u'coordinates': (-79.3897095, 43.6696129)}"
106,405,GO-20142248610,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,14:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,YUKON,RG,21,DBL,600.0,STOLEN,76,Bay Street Corridor (76),,-79.3897095,105,"{u'type': u'Point', u'coordinates': (-79.3897095, 43.6696129)}"
107,406,GO-20142248697,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,15:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CCM,PRESTO,RC,21,,370.0,STOLEN,79,University (79),,-79.3986435,106,"{u'type': u'Point', u'coordinates': (-79.3986435, 43.6640549)}"
108,407,GO-20142251420,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,23:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TEK,710015BLACK-SL,BM,18,BLK,1000.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3787384,107,"{u'type': u'Point', u'coordinates': (-79.3787384, 43.6598015)}"
109,408,GO-20142252652,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,00:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,K2,TREELINE,OT,24,PLE,500.0,STOLEN,76,Bay Street Corridor (76),,-79.3890686,108,"{u'type': u'Point', u'coordinates': (-79.3890686, 43.6681404)}"
110,409,GO-20142252913,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,19:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EMMO,GT5,EL,1,LBL,1300.0,STOLEN,73,Moss Park (73),,-79.37376400000001,109,"{u'type': u'Point', u'coordinates': (-79.373764, 43.6608887)}"
111,410,GO-20142252919,B&E,2014-05-23T00:00:00,2014,5,23,19:00,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GI,ANYROAD,MT,99,BLK,,STOLEN,114,Lambton Baby Point (114),,-79.4949341,110,"{u'type': u'Point', u'coordinates': (-79.4949341, 43.653656)}"
112,411,GO-20142255759,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,21:00,54,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RAPTOR,SCOOTER,SC,1,BLK,1200.0,STOLEN,57,Broadview North (57),,-79.3493652,111,"{u'type': u'Point', u'coordinates': (-79.3493652, 43.6903458)}"
113,412,GO-20142255941,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,12:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,RAPID 2,TO,21,BLUWHI,900.0,STOLEN,78,Kensington-Chinatown (78),,-79.3916016,112,"{u'type': u'Point', u'coordinates': (-79.3916016, 43.6583328)}"
114,413,GO-20142257115,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,18:30,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,MT,21,BRNGLD,400.0,STOLEN,83,Dufferin Grove (83),,-79.43778990000001,113,"{u'type': u'Point', u'coordinates': (-79.4377899, 43.6515198)}"
115,414,GO-20142257544,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,17:30,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TREK,820,MT,18,,500.0,STOLEN,63,The Beaches (63),,-79.2970734,114,"{u'type': u'Point', u'coordinates': (-79.2970734, 43.6706543)}"
116,415,GO-20142258077,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,20:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,PUREFIX,RG,1,BLU,600.0,STOLEN,78,Kensington-Chinatown (78),,-79.39903259999998,115,"{u'type': u'Point', u'coordinates': (-79.3990326, 43.6548576)}"
117,416,GO-20142261263,THEFT UNDER,2014-05-26T00:00:00,2014,5,26,14:00,52,Toronto,Universities / Colleges,Other,RALEIGH,UNKNOWN,MT,10,BLK,300.0,STOLEN,79,University (79),,-79.4000397,116,"{u'type': u'Point', u'coordinates': (-79.4000397, 43.6674614)}"
118,417,GO-20142262250,THEFT UNDER,2014-06-10T00:00:00,2014,6,10,13:30,23,Toronto,Schools During Un-Supervised Activity,Other,CCM,29,MT,21,BLK,,STOLEN,1,West Humber-Clairville (1),,-79.6059189,117,"{u'type': u'Point', u'coordinates': (-79.6059189, 43.7288742)}"
119,418,GO-20142262335,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,15:30,11,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,STINGER,EL,1,RED,1000.0,STOLEN,87,High Park-Swansea (87),,-79.45150759999999,118,"{u'type': u'Point', u'coordinates': (-79.4515076, 43.639286)}"
120,419,GO-20142263133,THEFT UNDER,2014-06-07T00:00:00,2014,6,7,23:30,52,Toronto,Universities / Colleges,Other,OTHER,UNKNOWN,OT,27,SIL,630.0,STOLEN,79,University (79),,-79.3971558,119,"{u'type': u'Point', u'coordinates': (-79.3971558, 43.6643791)}"
121,420,GO-20142263647,THEFT UNDER,2014-06-05T00:00:00,2014,6,5,13:00,52,Toronto,Universities / Colleges,Other,TREK,UNKNOWN,MT,18,BLU,300.0,STOLEN,79,University (79),,-79.3999252,120,"{u'type': u'Point', u'coordinates': (-79.3999252, 43.6625252)}"
122,421,GO-20142263772,THEFT UNDER,2014-06-05T00:00:00,2014,6,5,11:45,52,Toronto,Universities / Colleges,Other,OTHER,UNKNOWN,RC,28,GRYONG,1000.0,STOLEN,79,University (79),,-79.3951187,121,"{u'type': u'Point', u'coordinates': (-79.3951187, 43.6609535)}"
123,422,GO-20142264270,THEFT UNDER,2014-06-10T00:00:00,2014,6,10,21:00,52,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,VAGABOND,VITA,MT,21,PLE,819.0,STOLEN,76,Bay Street Corridor (76),,-79.3801727,122,"{u'type': u'Point', u'coordinates': (-79.3801727, 43.654007)}"
124,423,GO-20142265323,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,00:45,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,NORCO,,MT,10,BLK,500.0,STOLEN,83,Dufferin Grove (83),,-79.42963409999999,123,"{u'type': u'Point', u'coordinates': (-79.4296341, 43.6610947)}"
125,424,GO-20142266542,THEFT UNDER,2014-06-10T00:00:00,2014,6,10,17:00,23,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RALEIGH,,MT,18,BLUWHI,250.0,STOLEN,3,Thistletown-Beaumond Heights (3),,-79.5565338,124,"{u'type': u'Point', u'coordinates': (-79.5565338, 43.7401161)}"
126,425,GO-20142266974,THEFT UNDER,2014-04-27T00:00:00,2014,4,27,15:00,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GHOST,,MT,21,BLK,670.0,STOLEN,76,Bay Street Corridor (76),,-79.3890686,125,"{u'type': u'Point', u'coordinates': (-79.3890686, 43.6681404)}"
127,426,GO-20142267755,THEFT UNDER,2014-06-02T00:00:00,2014,6,2,09:00,11,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CCM,LEGACY,OT,10,,,STOLEN,87,High Park-Swansea (87),,-79.4468765,126,"{u'type': u'Point', u'coordinates': (-79.4468765, 43.6401443)}"
128,427,GO-20142268156,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,16:00,52,Toronto,Universities / Colleges,Other,SUPERCYCLE,UNKNOWN,MT,18,BLKGRN,159.99,STOLEN,79,University (79),,-79.3991852,127,"{u'type': u'Point', u'coordinates': (-79.3991852, 43.6653824)}"
129,428,GO-20142268363,THEFT UNDER,2014-06-10T00:00:00,2014,6,10,22:00,42,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,FS,,MT,10,RED,100.0,STOLEN,117,L'Amoreaux (117),,-79.32794190000001,128,"{u'type': u'Point', u'coordinates': (-79.3279419, 43.7961502)}"
130,429,GO-20142268663,THEFT UNDER,2014-06-02T00:00:00,2014,6,2,16:00,52,Toronto,Universities / Colleges,Other,NORCO,UNKNOWN,MT,21,REDWHI,500.0,STOLEN,79,University (79),,-79.3986435,129,"{u'type': u'Point', u'coordinates': (-79.3986435, 43.6640549)}"
131,430,GO-20142269194,ROBBERY - MUGGING,2014-06-07T00:00:00,2014,6,7,22:00,43,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,,MT,18,BLK,100.0,STOLEN,136,West Hill (136),,-79.1693573,130,"{u'type': u'Point', u'coordinates': (-79.1693573, 43.7771759)}"
132,431,GO-20142270000,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,08:30,42,Toronto,Schools During Supervised Activity,Other,AVIGO,BONE COLLECTOR,BM,1,BLK,150.0,STOLEN,132,Malvern (132),,-79.2283478,131,"{u'type': u'Point', u'coordinates': (-79.2283478, 43.7983627)}"
133,432,GO-20142270662,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,09:30,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CCM,,MT,21,,200.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3766708,132,"{u'type': u'Point', u'coordinates': (-79.3766708, 43.650795)}"
134,433,GO-20142270994,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,19:00,22,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,ECCLECTIC,OT,6,SIL,,STOLEN,16,Stonegate-Queensway (16),,-79.51155849999999,133,"{u'type': u'Point', u'coordinates': (-79.5115585, 43.6473083)}"
135,434,GO-20142271203,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,19:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,,MT,18,REDWHI,,STOLEN,75,Church-Yonge Corridor (75),,-79.3807678,134,"{u'type': u'Point', u'coordinates': (-79.3807678, 43.6715546)}"
136,435,GO-20142271411,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,21:30,53,Toronto,Schools During Un-Supervised Activity,Other,SPECIALIZED,CROSS TRAIL,OT,12,GRY,839.0,STOLEN,103,Lawrence Park South (103),,-79.38952640000001,135,"{u'type': u'Point', u'coordinates': (-79.3895264, 43.7205124)}"
137,436,GO-20142273510,B&E,2014-06-12T00:00:00,2014,6,12,02:00,22,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,XR21,MT,21,WHIRED,1000.0,STOLEN,13,Etobicoke West Mall (13),,-79.57267759999999,136,"{u'type': u'Point', u'coordinates': (-79.5726776, 43.6432838)}"
138,437,GO-20142273510,B&E,2014-06-12T00:00:00,2014,6,12,02:00,22,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,ROAMX2,MT,21,,999.0,STOLEN,13,Etobicoke West Mall (13),,-79.57267759999999,137,"{u'type': u'Point', u'coordinates': (-79.5726776, 43.6432838)}"
139,438,GO-20142274631,THEFT UNDER,2014-06-06T00:00:00,2014,6,6,17:00,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SUPERCYCLE,,MT,10,RED,200.0,STOLEN,55,Thorncliffe Park (55),,-79.34382629999999,138,"{u'type': u'Point', u'coordinates': (-79.3438263, 43.7074165)}"
140,439,GO-20142274984,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,19:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SCHWINN,71-1240-2,FO,6,OTH,200.0,STOLEN,76,Bay Street Corridor (76),,-79.381424,139,"{u'type': u'Point', u'coordinates': (-79.381424, 43.6569824)}"
141,440,GO-20142275000,THEFT UNDER,2014-06-12T00:00:00,2014,6,12,12:18,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,DAYMAK,EAGLE,EL,0,GRN,900.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3771515,140,"{u'type': u'Point', u'coordinates': (-79.3771515, 43.6528625)}"
142,441,GO-20142276093,THEFT UNDER,2014-06-07T00:00:00,2014,6,7,13:00,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,VIA MONTEGA,OT,21,SIL,100.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4209213,141,"{u'type': u'Point', u'coordinates': (-79.4209213, 43.6457863)}"
143,442,GO-20142276421,THEFT UNDER,2014-06-11T00:00:00,2014,6,11,19:00,53,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,TREK,FUEL EX 8,MT,14,,6000.0,STOLEN,98,Rosedale-Moore Park (98),,-79.3861694,142,"{u'type': u'Point', u'coordinates': (-79.3861694, 43.6932259)}"
144,443,GO-20142276510,THEFT UNDER,2014-06-12T00:00:00,2014,6,12,15:40,32,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,TRANCE X2,MT,30,BLKBLU,3100.0,STOLEN,38,Lansing-Westgate (38),,-79.4119644,143,"{u'type': u'Point', u'coordinates': (-79.4119644, 43.7647591)}"
145,444,GO-20142279124,B&E W'INTENT,2014-06-12T00:00:00,2014,6,12,07:30,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,SPECIALIZED,SIRRUS COMP,RC,18,GRYRED,1800.0,STOLEN,79,University (79),,-79.4016113,144,"{u'type': u'Point', u'coordinates': (-79.4016113, 43.6612473)}"
146,446,GO-20142281036,THEFT UNDER,2014-06-12T00:00:00,2014,6,12,13:15,43,Toronto,Schools During Supervised Activity,Other,OTHER,,MT,21,REDGRY,200.0,STOLEN,134,Highland Creek (134),,-79.1841736,145,"{u'type': u'Point', u'coordinates': (-79.1841736, 43.7844505)}"
147,447,GO-20142281059,THEFT UNDER,2014-06-04T00:00:00,2014,6,4,08:00,43,Toronto,Schools During Supervised Activity,Other,OTHER,,OT,21,SILBLU,250.0,STOLEN,134,Highland Creek (134),,-79.1841736,146,"{u'type': u'Point', u'coordinates': (-79.1841736, 43.7844505)}"
148,448,GO-20142281095,THEFT UNDER,2014-06-12T00:00:00,2014,6,12,15:05,41,Toronto,Schools During Supervised Activity,Other,MOLTEN,MONSTER,OT,1,BLUWHI,,STOLEN,123,Cliffcrest (123),,-79.2494812,147,"{u'type': u'Point', u'coordinates': (-79.2494812, 43.7137184)}"
149,449,GO-20142281314,THEFT UNDER,2014-06-13T00:00:00,2014,6,13,00:00,12,Toronto,"Apartment (Rooming House, Condo)",Apartment,OTHER,,EL,1,PNK,750.0,STOLEN,111,Rockcliffe-Smythe (111),,-79.4925537,148,"{u'type': u'Point', u'coordinates': (-79.4925537, 43.6812019)}"
150,450,GO-20142281756,THEFT UNDER,2014-06-12T00:00:00,2014,6,12,20:00,51,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,E-BIKE,EL,0,WHI,1100.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.36975859999998,149,"{u'type': u'Point', u'coordinates': (-79.3697586, 43.6681175)}"
151,451,GO-20142282088,THEFT UNDER,2014-06-09T00:00:00,2014,6,9,12:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MOUNTAIN,UNK,MT,18,BLK,300.0,STOLEN,76,Bay Street Corridor (76),,-79.3833084,150,"{u'type': u'Point', u'coordinates': (-79.3833084, 43.6613159)}"
152,452,GO-20142283165,THEFT UNDER,2014-06-13T00:00:00,2014,6,13,11:40,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,SPECIALE,OT,1,GRY,1000.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.399826,151,"{u'type': u'Point', u'coordinates': (-79.399826, 43.6458778)}"
153,453,GO-20142283683,THEFT UNDER,2014-06-08T00:00:00,2014,6,8,16:00,54,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SPECIALIZED,STINGER,EL,5,BLKWHI,800.0,STOLEN,54,O'Connor-Parkview (54),,-79.30915829999999,152,"{u'type': u'Point', u'coordinates': (-79.3091583, 43.7104721)}"
154,454,GO-20142284063,THEFT UNDER,2014-06-13T00:00:00,2014,6,13,08:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GIANT,ESCAPE 3,OT,21,BLKGRY,500.0,STOLEN,76,Bay Street Corridor (76),,-79.38112640000001,153,"{u'type': u'Point', u'coordinates': (-79.3811264, 43.6562729)}"
155,455,GO-20142290170,THEFT UNDER,2014-06-14T00:00:00,2014,6,14,10:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GARRY FISHER,,MT,21,BLK,1300.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.371666,154,"{u'type': u'Point', u'coordinates': (-79.371666, 43.649395)}"
156,456,GO-20142291464,CARELESS DRIVING- HTA,2014-06-14T00:00:00,2014,6,14,19:30,31,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,ROSS,BOLT,BM,1,BLKSIL,,UNKNOWN,21,Humber Summit (21),,-79.5636063,155,"{u'type': u'Point', u'coordinates': (-79.5636063, 43.7507629)}"
157,457,GO-20142294366,THEFT UNDER,2014-06-13T00:00:00,2014,6,13,09:00,52,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,MARIN OR MARINO,,MT,21,BLK,500.0,STOLEN,76,Bay Street Corridor (76),,-79.3873825,156,"{u'type': u'Point', u'coordinates': (-79.3873825, 43.6643105)}"
158,458,GO-20142294533,THEFT UNDER,2014-06-14T00:00:00,2014,6,14,15:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SPECIALIZED,ARIEL,OT,21,WHI,1000.0,STOLEN,76,Bay Street Corridor (76),,-79.3866119,157,"{u'type': u'Point', u'coordinates': (-79.3866119, 43.6581192)}"
