ID;ADDRESS;BUILDINGNAME;VHR;DESIGNATION;ZONING;LOCALAREA;STREET;STREET_NBR;HRA_HCC;Geom
536;181 ROUNDHOUSE MEWS;ROUNDHOUSE COM CTR;A;P;CD-1;Downtown;ROUNDHOUSE MEWS;181;;"{""type"": ""Point"", ""coordinates"": [-123.121747156992, 49.2733083591167]}"
540;1816 W 12TH AV;;C;;RT-8;Kitsilano;W 12TH AV;1816;;"{""type"": ""Point"", ""coordinates"": [-123.146331455877, 49.2606039533466]}"
545;1820 MAPLE ST;;B;;RM-4;Kitsilano;MAPLE ST;1820;;"{""type"": ""Point"", ""coordinates"": [-123.150052835934, 49.2694751278005]}"
547;1822 E PENDER ST;;B;;RM-4;Grandview-Woodland;E PENDER ST;1822;;"{""type"": ""Point"", ""coordinates"": [-123.067465747422, 49.2799760023127]}"
548;1824 STEPHENS ST;;C;;RT-8;Kitsilano;STEPHENS ST;1824;;"{""type"": ""Point"", ""coordinates"": [-123.165981593643, 49.2696169754535]}"
552;1826 BLANCA ST;HANNING HOUSE;B;M;RS-1;West Point Grey;BLANCA ST;1826;H;"{""type"": ""Point"", ""coordinates"": [-123.214619945013, 49.2712046147597]}"
554;1828 E PENDER ST;;C;;RM-4;Grandview-Woodland;E PENDER ST;1828;;"{""type"": ""Point"", ""coordinates"": [-123.067258282193, 49.2799831484922]}"
555;1828 W 15TH AV;BEADDIE HOUSE;C;M;RT-8;Kitsilano;W 15TH AV;1828;;"{""type"": ""Point"", ""coordinates"": [-123.146649640242, 49.2578447085199]}"
556;1828 W 2ND AV;;C;;RM-4;Kitsilano;W 2ND AV;1828;;"{""type"": ""Point"", ""coordinates"": [-123.146256492772, 49.2695406951999]}"
559;1830 E PENDER ST;;C;;RM-4;Grandview-Woodland;E PENDER ST;1830;;"{""type"": ""Point"", ""coordinates"": [-123.067258282193, 49.2799831484922]}"
562;1832 E 8TH AV;;B;;RT-5;Grandview-Woodland;E 8TH AV;1832;;"{""type"": ""Point"", ""coordinates"": [-123.067150890204, 49.2629803905371]}"
568;1836 STEPHENS ST;;C;;RT-8;Kitsilano;STEPHENS ST;1836;;"{""type"": ""Point"", ""coordinates"": [-123.165989242349, 49.2694384097457]}"
570;1838 E 8TH AV;;B;;RT-5;Grandview-Woodland;E 8TH AV;1838;;"{""type"": ""Point"", ""coordinates"": [-123.067085239144, 49.2629443758901]}"
571;1840 E 12TH AV;;B;;RT-5AN;Kensington-Cedar Cottage;E 12TH AV;1840;;"{""type"": ""Point"", ""coordinates"": [-123.067148752982, 49.2592576977522]}"
576;1842 W 12TH AV;OGILVIE HOUSE;C;M;RT-8;Kitsilano;W 12TH AV;1842;;"{""type"": ""Point"", ""coordinates"": [-123.146960949821, 49.2606134898682]}"
579;1846 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;1846;;"{""type"": ""Point"", ""coordinates"": [-123.1469830631, 49.2597062674767]}"
581;1847 STEPHENS ST;;C;;RT-8;Kitsilano;STEPHENS ST;1847;;"{""type"": ""Point"", ""coordinates"": [-123.166639849738, 49.269356048707]}"
582;1850 E 41ST AV;TECUMSEH SCHOOL;B;;RS-1;Victoria-Fraserview;E 41ST AV;1850;;"{""type"": ""Point"", ""coordinates"": [-123.067780652482, 49.2315067106674]}"
583;1850 SW MARINE DRIVE;;B;;RS-1;Kerrisdale;SW MARINE DRIVE;1850;;"{""type"": ""Point"", ""coordinates"": [-123.150202097885, 49.2099923341856]}"
595;1874 W 7TH AV;;C;;RM-4;Kitsilano;W 7TH AV;1874;;"{""type"": ""Point"", ""coordinates"": [-123.147405709697, 49.2652314774546]}"
596;1875 TOLMIE ST;;A;;RS-1;West Point Grey;TOLMIE ST;1875;;"{""type"": ""Point"", ""coordinates"": [-123.212334110985, 49.2704427436616]}"
599;1876 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;1876;;"{""type"": ""Point"", ""coordinates"": [-123.147626173291, 49.2597045570215]}"
600;1876 W 3RD AV;;C;;RM-4;Kitsilano;W 3RD AV;1876;;"{""type"": ""Point"", ""coordinates"": [-123.147345839713, 49.2686623511755]}"
604;1884 W 7TH AV;;C;;RM-4;Kitsilano;W 7TH AV;1884;;"{""type"": ""Point"", ""coordinates"": [-123.147598181184, 49.2652634615644]}"
606;1888 MATTHEWS AV;;A;;FSD;Shaughnessy;MATTHEWS AV;1888;;"{""type"": ""Point"", ""coordinates"": [-123.148291961303, 49.2508771346643]}"
607;1888 W 3RD AV;;C;;RM-4;Kitsilano;W 3RD AV;1888;;"{""type"": ""Point"", ""coordinates"": [-123.147650996885, 49.2686607832531]}"
612;1895 W 14TH AV;;B;;RT-8;Kitsilano;W 14TH AV;1895;;"{""type"": ""Point"", ""coordinates"": [-123.148076303235, 49.2593099906051]}"
613;1896 W 12TH AV;;C;;RT-8;Kitsilano;W 12TH AV;1896;;"{""type"": ""Point"", ""coordinates"": [-123.148005387772, 49.2606292295755]}"
614;1897 W 37TH AV;BLOOMFIELD HOUSE;C;;RS-5;Shaughnessy;W 37TH AV;1897;;"{""type"": ""Point"", ""coordinates"": [-123.148464743546, 49.2384371893428]}"
620;1906 BLENHEIM ST;;B;;RT-8;Kitsilano;BLENHEIM ST;1906;;"{""type"": ""Point"", ""coordinates"": [-123.177347871658, 49.2691187642937]}"
621;1906 W 11TH AV;BEARD HOUSE;C;M;RT-8;Kitsilano;W 11TH AV;1906;H;"{""type"": ""Point"", ""coordinates"": [-123.148469826756, 49.2615987673141]}"
623;1911 WATERLOO ST;;C;;RT-8;Kitsilano;WATERLOO ST;1911;;"{""type"": ""Point"", ""coordinates"": [-123.180043408172, 49.269246420161]}"
626;1915 W 14TH AV;;B;;RT-8;Kitsilano;W 14TH AV;1915;;"{""type"": ""Point"", ""coordinates"": [-123.148766130972, 49.2593249270283]}"
628;1916 W 13TH AV;;B;;RT-8;Kitsilano;W 13TH AV;1916;;"{""type"": ""Point"", ""coordinates"": [-123.148738066659, 49.2597227315478]}"
637;1925 W 16TH AV;SANDERSON HOUSE;C;M;RT-8;Kitsilano;W 16TH AV;1925;;"{""type"": ""Point"", ""coordinates"": [-123.149043115509, 49.2574854081237]}"
638;1925 WHYTE AV;;B;;RT-9;Kitsilano;WHYTE AV;1925;;"{""type"": ""Point"", ""coordinates"": [-123.148346670756, 49.2755882970583]}"
640;1926 W 14TH AV;;C;;RT-8;Kitsilano;W 14TH AV;1926;;"{""type"": ""Point"", ""coordinates"": [-123.14898265775, 49.2587995073581]}"
642;1928 STEPHENS ST;;C;;C-2;Kitsilano;STEPHENS ST;1928;;"{""type"": ""Point"", ""coordinates"": [-123.166013022574, 49.2687376224616]}"
643;1929 NAPIER ST;;B;;RT-4;Grandview-Woodland;NAPIER ST;1929;;"{""type"": ""Point"", ""coordinates"": [-123.064889289361, 49.275059793464]}"
648;1932 W 15TH AV;;C;;RT-8;Kitsilano;W 15TH AV;1932;;"{""type"": ""Point"", ""coordinates"": [-123.149251438311, 49.2578844279061]}"
650;1935 WHYTE AV;;B;;RT-9;Kitsilano;WHYTE AV;1935;;"{""type"": ""Point"", ""coordinates"": [-123.148622333681, 49.2755937717015]}"
652;1936 PARKER ST;;C;;RT-4;Grandview-Woodland;PARKER ST;1936;;"{""type"": ""Point"", ""coordinates"": [-123.06475152283, 49.2754485347594]}"
654;1936 W 12TH AV;;C;;RT-8;Kitsilano;W 12TH AV;1936;;"{""type"": ""Point"", ""coordinates"": [-123.149132779973, 49.2606527595894]}"
655;1936 W 14TH AV;;C;;RT-8;Kitsilano;W 14TH AV;1936;;"{""type"": ""Point"", ""coordinates"": [-123.149192254283, 49.2588032757507]}"
660;1940 ARBUTUS ST;;B;;C-2B;Kitsilano;ARBUTUS ST;1940;;"{""type"": ""Point"", ""coordinates"": [-123.152491444636, 49.2683781475137]}"
665;1944 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;1944;;"{""type"": ""Point"", ""coordinates"": [-123.149366165807, 49.2597336060406]}"
668;1948 W 2ND AV;;C;;RM-4;Kitsilano;W 2ND AV;1948;;"{""type"": ""Point"", ""coordinates"": [-123.149060922606, 49.2695672812022]}"
673;1954 NAPIER ST;;B;;RT-4;Grandview-Woodland;NAPIER ST;1954;;"{""type"": ""Point"", ""coordinates"": [-123.064381542221, 49.274605901503]}"
677;1956 W 2ND AV;;C;;RM-4;Kitsilano;W 2ND AV;1956;;"{""type"": ""Point"", ""coordinates"": [-123.149252236918, 49.2695833785101]}"
678;1957 W 1ST AV;;C;;RM-4;Kitsilano;W 1ST AV;1957;;"{""type"": ""Point"", ""coordinates"": [-123.149173893788, 49.2709592412092]}"
680;1962 W 2ND AV;FAULKNER HOUSE;C;;RM-4;Kitsilano;W 2ND AV;1962;;"{""type"": ""Point"", ""coordinates"": [-123.14936995409, 49.2695722792341]}"
686;1967 W 1ST AV;;C;;RM-4;Kitsilano;W 1ST AV;1967;;"{""type"": ""Point"", ""coordinates"": [-123.149382838054, 49.2709621105876]}"
687;1968 TURNER ST;;B;;RT-4;Grandview-Woodland;TURNER ST;1968;;"{""type"": ""Point"", ""coordinates"": [-123.064167030846, 49.2788719868327]}"
691;1973 W 1ST AV;;C;;RM-4;Kitsilano;W 1ST AV;1973;;"{""type"": ""Point"", ""coordinates"": [-123.149552392126, 49.2709357062371]}"
695;1975 W 1ST AV;;C;;RM-4;Kitsilano;W 1ST AV;1975;;"{""type"": ""Point"", ""coordinates"": [-123.149591797449, 49.2709654293285]}"
696;198 W HASTINGS ST;;A;;DD;Downtown;W HASTINGS ST;198;;"{""type"": ""Point"", ""coordinates"": [-123.109519959953, 49.2821180114342]}"
697;1985 W 12TH AV;;B;;RT-8;Kitsilano;W 12TH AV;1985;;"{""type"": ""Point"", ""coordinates"": [-123.150164822329, 49.2612255872704]}"
698;1986 W 11TH AV;;C;;RT-8;Kitsilano;W 11TH AV;1986;;"{""type"": ""Point"", ""coordinates"": [-123.150136433048, 49.2616261719441]}"
704;2 W 19TH AV;;C;;RS-7;Riley Park;W 19TH AV;2;;"{""type"": ""Point"", ""coordinates"": [-123.105003650425, 49.2534789342939]}"
713;2006 W 15TH AV;;B;M;RT-8;Kitsilano;W 15TH AV;2006;;"{""type"": ""Point"", ""coordinates"": [-123.151036883952, 49.2579177107312]}"
719;2020 SW MARINE DRIVE;;B;;RS-1;Kerrisdale;SW MARINE DRIVE;2020;;"{""type"": ""Point"", ""coordinates"": [-123.153837391095, 49.2129073759498]}"
721;2024 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;2024;;"{""type"": ""Point"", ""coordinates"": [-123.151389305848, 49.2597628788655]}"
724;2025 TRIMBLE ST;;B;;RS-1;West Point Grey;TRIMBLE ST;2025;;"{""type"": ""Point"", ""coordinates"": [-123.206169018486, 49.268692647926]}"
727;2026 E 33RD AV;;C;;RS-1;Kensington-Cedar Cottage;E 33RD AV;2026;;"{""type"": ""Point"", ""coordinates"": [-123.064502403737, 49.2395444838718]}"
729;2027 W 36TH AV;;C;;RS-5;Shaughnessy;W 36TH AV;2027;;"{""type"": ""Point"", ""coordinates"": [-123.152751805144, 49.2393970264393]}"
730;2027 W 5TH AV;;C;;RM-4;Kitsilano;W 5TH AV;2027;;"{""type"": ""Point"", ""coordinates"": [-123.151160252282, 49.2675012886915]}"
732;203 E 6TH AV;;B;;IC-2;Mount Pleasant;E 6TH AV;203;;"{""type"": ""Point"", ""coordinates"": [-123.10037627194, 49.265641776426]}"
733;2030 ADANAC ST;;B;;RT-4;Grandview-Woodland;ADANAC ST;2030;;"{""type"": ""Point"", ""coordinates"": [-123.062929166236, 49.2772405098453]}"
734;2030 FERNDALE ST;;C;;RS-7;Grandview-Woodland;FERNDALE ST;2030;;"{""type"": ""Point"", ""coordinates"": [-123.062931679722, 49.2794645670851]}"
742;2036 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;2036;;"{""type"": ""Point"", ""coordinates"": [-123.151590652326, 49.2597684617558]}"
744;2037 FERNDALE ST;;C;;RS-4;Grandview-Woodland;FERNDALE ST;2037;;"{""type"": ""Point"", ""coordinates"": [-123.062799325828, 49.279925642033]}"
748;2042 MACDONALD ST;;C;;RT-8;Kitsilano;MACDONALD ST;2042;;"{""type"": ""Point"", ""coordinates"": [-123.16803076786, 49.2676700785925]}"
750;2044 E PENDER ST;;C;;RS-4;Grandview-Woodland;E PENDER ST;2044;;"{""type"": ""Point"", ""coordinates"": [-123.062591710342, 49.2799230651223]}"
752;2046 W 13TH AV;;C;;RT-8;Kitsilano;W 13TH AV;2046;;"{""type"": ""Point"", ""coordinates"": [-123.151797492063, 49.2597681901889]}"
754;2048 PANDORA ST;;B;;RM-3A;Grandview-Woodland;PANDORA ST;2048;;"{""type"": ""Point"", ""coordinates"": [-123.062412288286, 49.2827593144134]}"
755;2048 STEPHENS ST;;C;;RT-8;Kitsilano;STEPHENS ST;2048;;"{""type"": ""Point"", ""coordinates"": [-123.166079222006, 49.2675618274194]}"
757;2049 W 36TH AV;;B;;RS-5;Shaughnessy;W 36TH AV;2049;;"{""type"": ""Point"", ""coordinates"": [-123.153608259893, 49.2394078904907]}"
772;2062 W 5TH AV;;C;;RM-4;Kitsilano;W 5TH AV;2062;;"{""type"": ""Point"", ""coordinates"": [-123.151922364517, 49.2669490811063]}"
775;2067 STAINSBURY AV;;B;;RS-1;Kensington-Cedar Cottage;STAINSBURY AV;2067;;"{""type"": ""Point"", ""coordinates"": [-123.063191813388, 49.2510721317153]}"
777;2068 W 5TH AV;;C;;RM-4;Kitsilano;W 5TH AV;2068;;"{""type"": ""Point"", ""coordinates"": [-123.151948983103, 49.2669782805136]}"
779;207 W HASTINGS ST;DOMINION BUILDING;A;M;HA-2;Downtown;W HASTINGS ST;207;;"{""type"": ""Point"", ""coordinates"": [-123.109636561032, 49.2831356847985]}"
782;2071 W 6TH AV;;C;;RM-4;Kitsilano;W 6TH AV;2071;;"{""type"": ""Point"", ""coordinates"": [-123.152180819531, 49.2666532485541]}"
783;2078 W 5TH AV;TURNER HOUSE;C;;RM-4;Kitsilano;W 5TH AV;2078;;"{""type"": ""Point"", ""coordinates"": [-123.152156551312, 49.2669816054375]}"
788;2085 W 6TH AV;JONES HOUSE;B;;RM-4;Kitsilano;W 6TH AV;2085;;"{""type"": ""Point"", ""coordinates"": [-123.152387014592, 49.2666574653975]}"
789;2086 W 5TH AV;;C;;RM-4;Kitsilano;W 5TH AV;2086;;"{""type"": ""Point"", ""coordinates"": [-123.152341614717, 49.266957056543]}"
791;2090 W 5TH AV;BOYD HOUSE;B;;RM-4;Kitsilano;W 5TH AV;2090;;"{""type"": ""Point"", ""coordinates"": [-123.152573599768, 49.2669886834117]}"
792;2096 E 23RD AV;;B;;RS-1;Kensington-Cedar Cottage;E 23RD AV;2096;;"{""type"": ""Point"", ""coordinates"": [-123.062781724846, 49.2491015193375]}"
793;2099 BEACH AV;VANCOUVER PARK BD;A;;RM-5B;West End;BEACH AV;2099;;"{""type"": ""Point"", ""coordinates"": [-123.126770383867, 49.2980554858149]}"
796;210 ABBOTT ST;DOMINION HOTEL;B;M;HA-2;Downtown;ABBOTT ST;210;;"{""type"": ""Point"", ""coordinates"": [-123.106285943668, 49.283556274648]}"
803;2110 ALBERTA ST;;B;;I-1;Mount Pleasant;ALBERTA ST;2110;;"{""type"": ""Point"", ""coordinates"": [-123.110579925946, 49.2663600564647]}"
805;2110 MACDONALD ST;;B;;RT-8;Kitsilano;MACDONALD ST;2110;;"{""type"": ""Point"", ""coordinates"": [-123.168047215092, 49.2672472621236]}"
807;2112 MAPLE ST;;C;;RM-4;Kitsilano;MAPLE ST;2112;;"{""type"": ""Point"", ""coordinates"": [-123.15006834268, 49.2668966512614]}"
808;2114 MACDONALD ST;;B;;RT-8;Kitsilano;MACDONALD ST;2114;;"{""type"": ""Point"", ""coordinates"": [-123.168047618259, 49.2671636061422]}"
810;212 E 38TH AV;LAWSON/LOGIE HOUSE;C;M;RT-2;Riley Park;E 38TH AV;212;H;"{""type"": ""Point"", ""coordinates"": [-123.101101141173, 49.2361634031938]}"
815;2127 W 41ST AV;;C;;C-2;Arbutus-Ridge;W 41ST AV;2127;;"{""type"": ""Point"", ""coordinates"": [-123.156303225949, 49.2348456359001]}"
816;2128 ALBERTA ST;;B;;I-1;Mount Pleasant;ALBERTA ST;2128;;"{""type"": ""Point"", ""coordinates"": [-123.110553817753, 49.2660560436176]}"
819;2132 W 13TH AV;;C;;RT-7;Kitsilano;W 13TH AV;2132;;"{""type"": ""Point"", ""coordinates"": [-123.153886529985, 49.2597294188198]}"
822;2136 FRANKLIN ST;;B;;RM-3A;Grandview-Woodland;FRANKLIN ST;2136;;"{""type"": ""Point"", ""coordinates"": [-123.060788932654, 49.2818451006443]}"
823;2138 ALBERTA ST;;B;;I-1;Mount Pleasant;ALBERTA ST;2138;;"{""type"": ""Point"", ""coordinates"": [-123.110558957459, 49.2659017799727]}"
825;2140 W 41ST AV;;C;;C-2;Kerrisdale;W 41ST AV;2140;;"{""type"": ""Point"", ""coordinates"": [-123.156914502372, 49.2343152296289]}"
826;2141 NAPIER ST;;C;;RT-4;Grandview-Woodland;NAPIER ST;2141;;"{""type"": ""Point"", ""coordinates"": [-123.060758870776, 49.2750360970792]}"
829;2145 W 45TH AV;STILLMAN HOUSE;B;M;RS-5;Kerrisdale;W 45TH AV;2145;H;"{""type"": ""Point"", ""coordinates"": [-123.157175614117, 49.2311399897184]}"
831;2146 W 41ST AV;;B;;C-2;Kerrisdale;W 41ST AV;2146;;"{""type"": ""Point"", ""coordinates"": [-123.157019590398, 49.234318083297]}"
832;2148 W 13TH AV;;C;;RT-7;Kitsilano;W 13TH AV;2148;;"{""type"": ""Point"", ""coordinates"": [-123.154170026278, 49.25980702939]}"
835;2150 LAKEWOOD DRIVE;;B;;RS-1;Grandview-Woodland;LAKEWOOD DRIVE;2150;;"{""type"": ""Point"", ""coordinates"": [-123.061650717356, 49.2652739930953]}"
836;2150 MACDONALD ST;;B;;RT-8;Kitsilano;MACDONALD ST;2150;;"{""type"": ""Point"", ""coordinates"": [-123.168063407003, 49.2667493540261]}"
845;2168 PARKER ST;;C;;RT-4;Grandview-Woodland;PARKER ST;2168;;"{""type"": ""Point"", ""coordinates"": [-123.060191303845, 49.2754177990229]}"
851;2196 W 6TH AV;;B;;RM-4;Kitsilano;W 6TH AV;2196;;"{""type"": ""Point"", ""coordinates"": [-123.154983389479, 49.2662644925879]}"
853;22 E CORDOVA ST;;;M;HA-2;Downtown;E CORDOVA ST;22;;"{""type"": ""Point"", ""coordinates"": [-123.10372797221, 49.2821072095572]}"
858;2203 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2203;;"{""type"": ""Point"", ""coordinates"": [-123.166759395675, 49.2664710428061]}"
859;2204 MACDONALD ST;;B;;RT-8;Kitsilano;MACDONALD ST;2204;;"{""type"": ""Point"", ""coordinates"": [-123.168069401289, 49.2664907241769]}"
863;2210 CORNWALL AV;;B;;C-2B;Kitsilano;CORNWALL AV;2210;;"{""type"": ""Point"", ""coordinates"": [-123.155328064372, 49.2723539148332]}"
865;2210 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2210;;"{""type"": ""Point"", ""coordinates"": [-123.16611925813, 49.2663811223539]}"
867;2212 LARCH ST;;B;;RT-8;Kitsilano;LARCH ST;2212;;"{""type"": ""Point"", ""coordinates"": [-123.161966545313, 49.2663827545052]}"
870;2216 ST. GEORGE ST;;B;M;RM-4;Mount Pleasant;ST. GEORGE ST;2216;;"{""type"": ""Point"", ""coordinates"": [-123.092718730739, 49.2649953482674]}"
872;222 KEEFER ST;;C;;HA-1A;Strathcona;KEEFER ST;222;;"{""type"": ""Point"", ""coordinates"": [-123.098918068993, 49.2791980416036]}"
873;2220 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2220;;"{""type"": ""Point"", ""coordinates"": [-123.166125578149, 49.2662165010147]}"
875;2221 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2221;;"{""type"": ""Point"", ""coordinates"": [-123.166766830525, 49.2662259127384]}"
880;2224 W 14TH AV;;C;;RT-7;Kitsilano;W 14TH AV;2224;;"{""type"": ""Point"", ""coordinates"": [-123.156124872545, 49.2588927213175]}"
884;2228 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2228;;"{""type"": ""Point"", ""coordinates"": [-123.166129410151, 49.2661337396167]}"
885;2229 E 11TH AV;;B;;RS-1;Kensington-Cedar Cottage;E 11TH AV;2229;;"{""type"": ""Point"", ""coordinates"": [-123.05937240552, 49.2606364686209]}"
889;2232 W 14TH AV;;C;;RT-7;Kitsilano;W 14TH AV;2232;;"{""type"": ""Point"", ""coordinates"": [-123.156334468566, 49.2588960269935]}"
894;2237 E PENDER ST;;B;;RS-7;Grandview-Woodland;E PENDER ST;2237;H;"{""type"": ""Point"", ""coordinates"": [-123.058931670019, 49.2805214150346]}"
895;2238 STEPHENS ST;;B;;RT-8;Kitsilano;STEPHENS ST;2238;;"{""type"": ""Point"", ""coordinates"": [-123.166135728596, 49.2659686685117]}"
897;2239 STEPHENS ST;LUKOV HOUSE;B;M;RT-8;Kitsilano;STEPHENS ST;2239;;"{""type"": ""Point"", ""coordinates"": [-123.16677423175, 49.2659789836672]}"
898;224 E GEORGIA ST;;C;;HA-1A;Strathcona;E GEORGIA ST;224;;"{""type"": ""Point"", ""coordinates"": [-123.098752894045, 49.2782923776566]}"
900;2242 MACDONALD ST;;B;;RT-8;Kitsilano;MACDONALD ST;2242;;"{""type"": ""Point"", ""coordinates"": [-123.168091496991, 49.2659181472143]}"
903;2245 W 5TH AV;;B;;RM-4;Kitsilano;W 5TH AV;2245;;"{""type"": ""Point"", ""coordinates"": [-123.156314956008, 49.267582295154]}"
905;225 DUNLEVY AV;TAMURA BUILDING;A;;DEOD;Strathcona;DUNLEVY AV;225;;"{""type"": ""Point"", ""coordinates"": [-123.095626106028, 49.2828551579809]}"
907;228 ABBOTT ST;;C;M;HA-2;Downtown;ABBOTT ST;228;;"{""type"": ""Point"", ""coordinates"": [-123.106388674552, 49.2832382816296]}"
909;228 W 18TH AV;;C;;RS-7;Riley Park;W 18TH AV;228;;"{""type"": ""Point"", ""coordinates"": [-123.110281435924, 49.2545011813327]}"
911;229 CARRALL ST;;B;M;HA-2;Downtown;CARRALL ST;229;;"{""type"": ""Point"", ""coordinates"": [-123.104578138345, 49.2828571177139]}"
912;2290 W 8TH AV;;C;;RM-4;Kitsilano;W 8TH AV;2290;;"{""type"": ""Point"", ""coordinates"": [-123.157301451883, 49.264609363448]}"
916;230 JACKSON AV;MCD'LD-MCRAE HOUSE;B;;DEOD;Strathcona;JACKSON AV;230;;"{""type"": ""Point"", ""coordinates"": [-123.093107874494, 49.2824149408693]}"
927;2312 DUNBAR ST;;B;;RT-7;Kitsilano;DUNBAR ST;2312;;"{""type"": ""Point"", ""coordinates"": [-123.183425893694, 49.2657239840436]}"
928;2314 ONTARIO ST;;C;;I-1;Mount Pleasant;ONTARIO ST;2314;;"{""type"": ""Point"", ""coordinates"": [-123.104602153558, 49.2643638393433]}"
931;2316 DUNBAR ST;;B;;RT-7;Kitsilano;DUNBAR ST;2316;;"{""type"": ""Point"", ""coordinates"": [-123.183429031549, 49.2656434719574]}"
932;2316 W 5TH AV;;B;;RT-8;Kitsilano;W 5TH AV;2316;;"{""type"": ""Point"", ""coordinates"": [-123.158008968508, 49.2670708354821]}"
936;2322 BALACLAVA ST;;C;;RT-7;Kitsilano;BALACLAVA ST;2322;;"{""type"": ""Point"", ""coordinates"": [-123.173621699878, 49.2654754650209]}"
940;2328 BALACLAVA ST;;C;;RT-7;Kitsilano;BALACLAVA ST;2328;;"{""type"": ""Point"", ""coordinates"": [-123.173626917007, 49.2653953998395]}"
942;233 ABBOTT ST;;C;M;HA-2;Downtown;ABBOTT ST;233;;"{""type"": ""Point"", ""coordinates"": [-123.106927116049, 49.2833219794763]}"
944;2334 BALACLAVA ST;;C;;RT-7;Kitsilano;BALACLAVA ST;2334;;"{""type"": ""Point"", ""coordinates"": [-123.173633732001, 49.2653359042942]}"
950;234 E 15TH AV;;C;;RM-4;Mount Pleasant;E 15TH AV;234;;"{""type"": ""Point"", ""coordinates"": [-123.099593733962, 49.2572266192144]}"
954;235 E 18TH AV;;B;;RS-7;Riley Park;E 18TH AV;235;;"{""type"": ""Point"", ""coordinates"": [-123.099995080055, 49.2550315721353]}"
958;2356 GRANT ST;;C;;RS-7;Grandview-Woodland;GRANT ST;2356;;"{""type"": ""Point"", ""coordinates"": [-123.05704501106, 49.2709443334132]}"
964;237 E HASTINGS ST;;C;;DEOD;Strathcona;E HASTINGS ST;237;;"{""type"": ""Point"", ""coordinates"": [-123.098709966894, 49.2816102049561]}"
965;237 MAIN ST;;B;;DEOD;Downtown;MAIN ST;237;;"{""type"": ""Point"", ""coordinates"": [-123.100062904288, 49.2825625210388]}"
967;238 ABBOTT ST;;;M;HA-2;Downtown;ABBOTT ST;238;;"{""type"": ""Point"", ""coordinates"": [-123.106421876551, 49.2831531566973]}"
968;238 E CORDOVA ST;CORONER'S COURT;B;M;DEOD;Strathcona;E CORDOVA ST;238;;"{""type"": ""Point"", ""coordinates"": [-123.098174642624, 49.2819951250134]}"
969;238 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;238;;"{""type"": ""Point"", ""coordinates"": [-123.098564093542, 49.280100558528]}"
972;2390 W 10TH AV;CONNAUGHT PARK;A;M;RS-7;Kitsilano;W 10TH AV;2390;;"{""type"": ""Point"", ""coordinates"": [-123.160105616089, 49.2620553429175]}"
977;240 E 22ND AV;;C;;RS-7;Riley Park;E 22ND AV;240;;"{""type"": ""Point"", ""coordinates"": [-123.099962850389, 49.2508918277784]}"
984;2417 POINT GREY ROAD;;B;;RT-2;Kitsilano;POINT GREY ROAD;2417;;"{""type"": ""Point"", ""coordinates"": [-123.160808733222, 49.273713407871]}"
987;242 E HASTINGS ST;;C;;DEOD;Strathcona;E HASTINGS ST;242;;"{""type"": ""Point"", ""coordinates"": [-123.098534169658, 49.2809435334552]}"
988;242 JACKSON AV;MCD'LD-MCRAE HOUSE;B;;DEOD;Strathcona;JACKSON AV;242;;"{""type"": ""Point"", ""coordinates"": [-123.093107874494, 49.2824149408693]}"
991;2420 CAROLINA ST;;B;;RM-4;Mount Pleasant;CAROLINA ST;2420;;"{""type"": ""Point"", ""coordinates"": [-123.090779323303, 49.2631667329701]}"
993;2422 CAROLINA ST;;B;;RM-4;Mount Pleasant;CAROLINA ST;2422;;"{""type"": ""Point"", ""coordinates"": [-123.090777334839, 49.2630642791345]}"
