LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Riverdale Park,9231 100 Avenue NW,1356,53.547622205478426,-113.47234190699328,"(53.547622205478426, -113.47234190699328)"
Westmount Park,10970 127 Street NW,1089,53.55871591822672,-113.54109915066292,"(53.55871591822672, -113.54109915066292)"
Florence Hallock Jr High,16437 87 Street NW,7858,53.62790004370402,-113.4737747781522,"(53.62790004370402, -113.4737747781522)"
Transitions at the Y,10211 105 Street NW,1622,53.54099361479243,-113.50025759120166,"(53.54099361479243, -113.50025759120166)"
Westmount Centre,111 Avenue Groat Road NW,5210,53.56147596494201,-113.55573969536472,"(53.56147596494201, -113.55573969536472)"
University of Alberta Farms,113 Street 65 Avenue NW,2116,53.50293527661283,-113.5284080768885,"(53.50293527661283, -113.5284080768885)"
Kenilworth Junior High School,7005 89 Avenue NW,2048,53.52109717033505,-113.43155187291853,"(53.52109717033505, -113.43155187291853)"
Kildare Elementary School,7525 144 Avenue NW,7578,53.60370946956804,-113.45756232805485,"(53.60370946956804, -113.45756232805485)"
Our Savior Lutheran Church,18345 62B Avenue NW,5741,53.49706003801595,-113.63996197902746,"(53.49706003801595, -113.63996197902746)"
Trinity Manor and the Haven,10733 101 Street NW,1906,53.55145813606476,-113.49286117569098,"(53.55145813606476, -113.49286117569098)"
Tempo School,5603 148 Street NW,4023,53.494108286947096,-113.5781887900772,"(53.494108286947096, -113.5781887900772)"
Confederation Arena,11204 43 Avenue NW,4350,53.47795022590675,-113.52519045741494,"(53.47795022590675, -113.52519045741494)"
Chancery Hall,3 Sir Winston Churchill Square NW,1617,53.5435112825816,-113.48788704672148,"(53.5435112825816, -113.48788704672148)"
Trinity Lutheran House,10006 80 Avenue NW,2681,53.51796816621215,-113.49096938938014,"(53.51796816621215, -113.49096938938014)"
Universal English College,12320 103 Avenue NW,1910,53.54672367155327,-113.53516359398525,"(53.54672367155327, -113.53516359398525)"
Hazeldean Elementary School,6715 97 Street NW,2472,53.50449871776972,-113.47655535716095,"(53.50449871776972, -113.47655535716095)"
Galaxy Child Care Centre,5540 106 Avenue NW,2086,53.55065273637635,-113.4222682982786,"(53.55065273637635, -113.4222682982786)"
Baywood Park,11405 132 Street NW,1901,53.56328149827939,-113.55075496269647,"(53.56328149827939, -113.55075496269647)"
Sunny View Child Development Centre & After School Care,1023 Potter Greens Drive NW,8033,53.51058272141654,-113.67727829020178,"(53.51058272141654, -113.67727829020178)"
Wedgewood Heights Park,4314 184 Street NW,5789,53.48196063268607,-113.64501599749836,"(53.48196063268607, -113.64501599749836)"
Futurestars Child Development Centre,10975 95 Street NW,1146,53.56020782035365,-113.4859195846769,"(53.56020782035365, -113.4859195846769)"
Duggan Park,3728 106 Street NW,4235,53.47350346864559,-113.5034155321548,"(53.47350346864559, -113.5034155321548)"
Pathways Centre,10209 123 Street NW,1771,53.54319732083292,-113.53417634394559,"(53.54319732083292, -113.53417634394559)"
University of Alberta Farms,113 Street 65 Avenue NW,2115,53.5025223521144,-113.52851816418725,"(53.5025223521144, -113.52851816418725)"
St Edmund Catholic Elem Jr High,11712 130 Avenue NW,6581,53.58760163422663,-113.52394717934699,"(53.58760163422663, -113.52394717934699)"
Pal's Project Adult Literacy Society,9912 106 Street NW,1941,53.538478694108214,-113.50485792304949,"(53.538478694108214, -113.50485792304949)"
Malcolm Groat Park,10760 132 Street NW,6163,53.592010845986366,-113.50334118419629,"(53.592010845986366, -113.50334118419629)"
MacDonald Estates,9925 Jasper Avenue NW,1542,53.540600902702714,-113.49024535903122,"(53.540600902702714, -113.49024535903122)"
Victoria Medical Centre,6915 109 Street NW,2605,53.50640824213767,-113.50939203142133,"(53.50640824213767, -113.50939203142133)"
Riverbend Retirement Residence,103 Rabbit Hill Court NW,4427,53.47236404418574,-113.59435441171387,"(53.47236404418574, -113.59435441171387)"
Edmonton Moravian Church,9540 83 Avenue NW,2124,53.51793018189746,-113.47593749548949,"(53.51793018189746, -113.47593749548949)"
Callingwood Estates,17116 64 Avenue NW,5900,53.50090699577888,-113.61994463890662,"(53.50090699577888, -113.61994463890662)"
Emmanuel Community Church,6505 140 Avenue NW,7164,53.601837000544066,-113.44312846828186,"(53.601837000544066, -113.44312846828186)"
Fresh Start (Mill Woods),2849 Mill Woods Road W NW,3010,53.458546326861,-113.44526101708574,"(53.458546326861, -113.44526101708574)"
McDougall Park,10031 MacDonald Drive NW,1336,53.54093310987804,-113.49229303005471,"(53.54093310987804, -113.49229303005471)"
Unitarian Congregation Westwood,11135 65 Avenue NW,2880,53.50202740554701,-113.51708407435665,"(53.50202740554701, -113.51708407435665)"
Algonquin Motor Lodge,10401 Mayfield Road NW,8684,53.54522682660881,-113.61740535843367,"(53.54522682660881, -113.61740535843367)"
St Michaels Cemetery,13819 82 Street NW,7179,53.600374650198496,-113.46733392222215,"(53.600374650198496, -113.46733392222215)"
Edmonton Moravian Church,9540 83 Avenue NW,2535,53.51756540515876,-113.47677125693244,"(53.51756540515876, -113.47677125693244)"
Catholic Renewal Services (Charismatic),9910B 109 Street NW,1818,53.54103084632631,-113.50924827446346,"(53.54103084632631, -113.50924827446346)"
Mill Woods Recreation Centre,7207 28 Avenue NW,3005,53.45856985635698,-113.44452293838657,"(53.45856985635698, -113.44452293838657)"
Clareview East Transit Centre,100 Clareview Transit Station NW,7908,53.6026045755088,-113.41198127314993,"(53.6026045755088, -113.41198127314993)"
Minchau School,3615 Mill Woods Road East NW,3585,53.46758374325356,-113.4090900902364,"(53.46758374325356, -113.4090900902364)"
Minchau Child Care Centre,4438 36 Avenue NW,3748,53.471480859239335,-113.40308679627965,"(53.471480859239335, -113.40308679627965)"
Edmonton Folk Music Festival Office,10115 97A Avenue NW,1648,53.5341552702748,-113.49597902755535,"(53.5341552702748, -113.49597902755535)"
Meadows Transit Centre,17 Street Tamarack Way NW,3701,53.478784447919075,-113.36771999742173,"(53.478784447919075, -113.36771999742173)"
Balwin Park,12904 74 Street NW,7239,53.58909807074645,-113.45552933020677,"(53.58909807074645, -113.45552933020677)"
All Saints Anglican Cathedral,10035 103 Street NW,1673,53.541005515030385,-113.49666703780073,"(53.541005515030385, -113.49666703780073)"
Spirit Alive Church,4313 36A Avenue NW,3096,53.469457122679046,-113.39734703502394,"(53.469457122679046, -113.39734703502394)"
Strathcona High School,10450 72 Avenue NW,2731,53.50968532584065,-113.50434940581863,"(53.50968532584065, -113.50434940581863)"
Life Enrichment Centre,4936 87 Street NW,2332,53.48800000113235,-113.45834666519075,"(53.48800000113235, -113.45834666519075)"
Claire Estates,10305 100 Avenue NW,1251,53.53960658509702,-113.49522035940859,"(53.53960658509702, -113.49522035940859)"
Norquest College (107 Street),10704 102 Avenue NW,1035,53.54082947769321,-113.50400077908863,"(53.54082947769321, -113.50400077908863)"
Edmonton Public School Board,One Kingsway NW,1924,53.55497819101514,-113.49440361299717,"(53.55497819101514, -113.49440361299717)"
Annie May Jackson Park,311 Jackson Road NW,3459,53.483893616037015,-113.4109123761641,"(53.483893616037015, -113.4109123761641)"
Essex House Condominiums,5520 Riverbend Road NW,4027,53.49343499434488,-113.57837629736994,"(53.49343499434488, -113.57837629736994)"
Summerlea Park,9020 175 Street NW,5949,53.52667414061412,-113.62989342146385,"(53.52667414061412, -113.62989342146385)"
Mayflower Apartments,11808 100 Avenue NW,1392,53.54084732649189,-113.52613129633833,"(53.54084732649189, -113.52613129633833)"
Homesteader Park,575 Hermitage Road NW,7859,53.58865534896476,-113.40954704624211,"(53.58865534896476, -113.40954704624211)"
Amity House,9213 146 Avenue NW,7820,53.60606772342112,-113.48280941133989,"(53.60606772342112, -113.48280941133989)"
Idylwylde Park,8631 81 Street NW,2442,53.52528067869492,-113.44990881474888,"(53.52528067869492, -113.44990881474888)"
Capilano Shopping Centre,5004 98 Avenue NW,2304,53.53857738365971,-113.42265898061913,"(53.53857738365971, -113.42265898061913)"
MacDonald Health Club (Fairmont),10065 100 Street NW,1142,53.539762523376766,-113.49384573936506,"(53.539762523376766, -113.49384573936506)"
Operation Friendship,9526 106 Avenue NW,1473,53.55101673832485,-113.48212284449856,"(53.55101673832485, -113.48212284449856)"
Spirit Alive Church,4313 36A Avenue NW,3561,53.4704377596216,-113.39757411633734,"(53.4704377596216, -113.39757411633734)"
McCauley Community Day Care,9624 108 Avenue NW,1344,53.55424932783963,-113.48365278467672,"(53.55424932783963, -113.48365278467672)"
Municipal Airport,Airport Road NW,1904,53.56594839636771,-113.52017519067235,"(53.56594839636771, -113.52017519067235)"
Pro's Art School Ltd,10604 178 Street NW,8882,53.553199939031664,-113.62674962260579,"(53.553199939031664, -113.62674962260579)"
Discovery Day Care,8703 91 Street NW,2031,53.52308619186298,-113.46735398763944,"(53.52308619186298, -113.46735398763944)"
Weber Business Centre,5555 Calgary Trail NW,2869,53.49233474539712,-113.49825310809737,"(53.49233474539712, -113.49825310809737)"
Monsignor William Irwin Elementary School,2629 Taylor Green NW,4010,53.44671379575515,-113.57766499030677,"(53.44671379575515, -113.57766499030677)"
Crowne Plaza - Chateau Lacombe,10111 Bellamy Hill NW,1620,53.54102464819066,-113.494811260078,"(53.54102464819066, -113.494811260078)"
Bonnie Doon Leisure Centre,8648 81 Street NW,2221,53.52159286505888,-113.4491423292618,"(53.52159286505888, -113.4491423292618)"
Galaxy Child Care Centre,5540 106 Avenue NW,2298,53.551846829687406,-113.4183438062115,"(53.551846829687406, -113.4183438062115)"
101 Street Tower,10235 101 Street NW,1804,53.544428491634186,-113.49225120370234,"(53.544428491634186, -113.49225120370234)"
LeMarchand Tower,11503 100 Avenue NW,1621,53.53924633433087,-113.52124650780341,"(53.53924633433087, -113.52124650780341)"
Amberly Court Condominiums,24 Amberly Court NW,7582,53.60819769525792,-113.42572901259862,"(53.60819769525792, -113.42572901259862)"
Kid's Kottage,13308 101 Street NW,7249,53.595098456950566,-113.49179493843309,"(53.595098456950566, -113.49179493843309)"
Grant MacEwan University City Centre Campus,10700 104 Avenue NW,1926,53.540921834489644,-113.50460312898325,"(53.540921834489644, -113.50460312898325)"
Southgate Transit Centre,111 Street 51 Avenue NW,2212,53.485058388493144,-113.51626740411308,"(53.485058388493144, -113.51626740411308)"
Florence Hallock Jr High,16437 87 Street NW,7501,53.62609109706618,-113.47518796449343,"(53.62609109706618, -113.47518796449343)"
Enbridge Tower,10201 Jasper Avenue NW,1142,53.539762523376766,-113.49384573936506,"(53.539762523376766, -113.49384573936506)"
Stollery Childrens Hospital,8440 112 Street NW,2660,53.51879362066348,-113.52562352232091,"(53.51879362066348, -113.52562352232091)"
Jehovah's Witnesses Edmonton (Southgate),11030 19 Avenue NW,4257,53.447825828668144,-113.50672560579252,"(53.447825828668144, -113.50672560579252)"
Chancery Hall,3 Sir Winston Churchill Square NW,1707,53.5433555420722,-113.4892919814239,"(53.5433555420722, -113.4892919814239)"
Bell Tower,10104 103 Avenue NW,1876,53.544307559501064,-113.4891749132825,"(53.544307559501064, -113.4891749132825)"
Parkway Bingo,8775 51 Avenue NW,2332,53.48800000113235,-113.45834666519075,"(53.48800000113235, -113.45834666519075)"
Southgate Transit Centre,111 Street 51 Avenue NW,2214,53.485355037768635,-113.51629416123627,"(53.485355037768635, -113.51629416123627)"
St Joachim Catholic Church,9924 110 Street NW,1925,53.53565280732536,-113.51036633353343,"(53.53565280732536, -113.51036633353343)"
Edmiston Street Apartments,9238 110A Avenue NW,1428,53.55952887349762,-113.48684845026388,"(53.55952887349762, -113.48684845026388)"
Kinsmen Pitch & Putt,10602 92 Avenue NW,2162,53.52660041022756,-113.5029907402097,"(53.52660041022756, -113.5029907402097)"
Victorian Arms,14624 72 Street NW,7660,53.608077075502564,-113.44978530433899,"(53.608077075502564, -113.44978530433899)"
Elmwood Community League,16415 83 Avenue NW,5583,53.51959076555844,-113.60390021633863,"(53.51959076555844, -113.60390021633863)"
High Park Elementary School,11031 154 Street NW,5592,53.55601592349808,-113.58677884676024,"(53.55601592349808, -113.58677884676024)"
Sandman Hotel West Edmonton,17635 Stony Plain Road NW,8904,53.541478047105976,-113.62828589671804,"(53.541478047105976, -113.62828589671804)"
Magicland Daycare & Out-Of-School Care Ltd,15976 109 Avenue NW,5926,53.55393635138004,-113.59885626649694,"(53.55393635138004, -113.59885626649694)"
Ottewell Medical Clinic,6138 90 Avenue NW,2592,53.522737815248036,-113.42325135675297,"(53.522737815248036, -113.42325135675297)"
Dynacare Kasper Medical Laboratories,10150 102 Street NW,1737,53.543045762200194,-113.49463633104472,"(53.543045762200194, -113.49463633104472)"
Community Bible Church,8762 155 Street NW,5610,53.51954105752001,-113.58916939186389,"(53.51954105752001, -113.58916939186389)"
St Pius X Catholic Parish,13072 Sherbrooke Avenue NW,1664,53.5778067453156,-113.55180889579162,"(53.5778067453156, -113.55180889579162)"
Russian Orthodox Cathedral of St. Barbara,10105 96 Street NW,1582,53.54528664308373,-113.4848934189641,"(53.54528664308373, -113.4848934189641)"
Edmonton Gay Pride Festival,Sir Winston Churchill Square NW,1128,53.54389498714358,-113.49358522677699,"(53.54389498714358, -113.49358522677699)"
St Kevin Catholic Junior High School,10005 84 Street NW,2587,53.541196869118714,-113.45621959535119,"(53.541196869118714, -113.45621959535119)"
Park Square Apartments,10001 Bellamy Hill NW,1591,53.54024678591514,-113.49361368053735,"(53.54024678591514, -113.49361368053735)"
YMCA Child Care (127 Street/109 Avenue),10950 127 Street NW,1382,53.55537157041361,-113.53603463006584,"(53.55537157041361, -113.53603463006584)"
Beverly Day Care Society & Family Resource Centre,11809 48 Street NW,1359,53.570284615556545,-113.41803043900387,"(53.570284615556545, -113.41803043900387)"
All Saints Anglican Cathedral,10035 103 Street NW,1928,53.53876766427931,-113.49658798626157,"(53.53876766427931, -113.49658798626157)"
Patricia Heights Elementary School,16216 78 Avenue NW,5720,53.51322224047296,-113.59660259691154,"(53.51322224047296, -113.59660259691154)"
Lymburn Elementary School,18710 72 Avenue NW,5860,53.50500425298607,-113.64015090579184,"(53.50500425298607, -113.64015090579184)"
Lorelei Elementary School,16230 103 Street NW,6443,53.626529167069975,-113.4977057613502,"(53.626529167069975, -113.4977057613502)"
Evansdale Community League,9111 150 Avenue NW,7189,53.610911465613604,-113.48288622021855,"(53.610911465613604, -113.48288622021855)"
Azimuth Theatre Association,11315 106 Avenue NW,1946,53.55134523158206,-113.51548160120925,"(53.55134523158206, -113.51548160120925)"
Fire Rescue Service Centre Training School,105 Avenue 105 Street NW,1850,53.5463304244338,-113.50220138722881,"(53.5463304244338, -113.50220138722881)"
YMCA Housing,10030 102A Avenue NW,1655,53.543202907554594,-113.49354822743534,"(53.543202907554594, -113.49354822743534)"
J Gallery,10036 164 Street NW,5364,53.53879013734967,-113.60278576903761,"(53.53879013734967, -113.60278576903761)"
Henderson Park,3408 Riverbend Road NW,4691,53.469852360244026,-113.59565850018724,"(53.469852360244026, -113.59565850018724)"
Strathearn United Church,8510 95 Avenue NW,2908,53.532108323569624,-113.45739181976148,"(53.532108323569624, -113.45739181976148)"
Gateway Manor Senior Citizen's Apts,4215 102 Avenue NW,2584,53.544743049886,-113.41184811236056,"(53.544743049886, -113.41184811236056)"
All Saints Anglican Cathedral,10035 103 Street NW,1322,53.54083383673518,-113.49644278856147,"(53.54083383673518, -113.49644278856147)"
Sisem Daycare Centre Society,11435 106 Street NW,1152,53.56444271019675,-113.50352834560786,"(53.56444271019675, -113.50352834560786)"
St Brendan Catholic Elem School,5825 93A Avenue NW,2448,53.529731063387615,-113.42368421078739,"(53.529731063387615, -113.42368421078739)"
Lord Byron Towers,1 Royal Road NW,4197,53.48105973419376,-113.54138017789099,"(53.48105973419376, -113.54138017789099)"
Provincial Archives of Alberta,8555 Roper Road NW,2110,53.485386622540545,-113.45277538380672,"(53.485386622540545, -113.45277538380672)"
Laurier Heights Baptist Church,8505 142 Street NW,5140,53.51770615400656,-113.56578695033856,"(53.51770615400656, -113.56578695033856)"
Youth Empowerment Support Services (100 Avenue),15116 100 Avenue NW,5489,53.53797703923837,-113.57790372845855,"(53.53797703923837, -113.57790372845855)"
Holiday Inn Express - Downtown,10010 104 Street NW,1271,53.540847953731294,-113.49980673529251,"(53.540847953731294, -113.49980673529251)"
