_id,LONGITURE,INSPECTION_CLOSED_DATE,INSPECTION_OPENED_DATE,PROPERY_WARD,LATITUDE,VIOLATION_DESCRIPTION,PROPERTY_ADDRESS,VIOLATION_FIRE_CODE
2227690,-79.3914361873,2018-09-12 20:46:48,2017-02-02 21:23:04,11,43.656163448,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),200 Elm St,1.1.2.3./6.3.2.2.
2227691,-79.3977140029,2018-03-07 18:06:40,2017-10-17 12:55:16,11,43.6700123924,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),25 Bedford Rd,1.1.2.3./6.2.7.5.
2227692,-79.4007760515,2018-06-27 20:46:04,2017-10-04 17:59:59,11,43.6670231538,1.1.2.3./7.2.2.1. Records of Test (Elevator),341 Bloor St W,1.1.2.3./7.2.2.1.
2227693,-79.4007760515,2018-06-27 20:46:04,2017-10-04 17:59:59,11,43.6670231538,2.2.3.2 Maintenance of closures,341 Bloor St W,2.2.3.2
2227694,-79.3891530101,2018-01-03 16:24:37,2017-09-20 20:21:38,10,43.638687474799994,2.4.1.1 Accumulation of combustible materials,350 Queens Quay W,2.4.1.1
2227695,-79.4000948762,2018-01-26 21:47:15,2017-04-13 15:32:37,11,43.6693083149,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),149 St George St,1.1.2.3./6.3.3.8
2227696,-79.3904825858,2018-04-19 13:18:42,2017-04-27 12:12:23,10,43.651220216400006,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),22 Mc Caul St,1.1.2.3./6.2.7.5.
2227697,-79.3904825858,2018-04-19 13:18:42,2017-04-27 12:12:23,10,43.651220216400006,2.2.2.1 Damaged fire separations,22 Mc Caul St,2.2.2.1
2227698,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,1.1.2.3./6.4.3.2. Records of Test (Standpipe - Hydrostatic),485 Huron St,1.1.2.3./6.4.3.2.
2227699,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,9.6.3.4(1)                                                      ,485 Huron St,9.6.3.4(1)
2227700,-79.3918839481,2018-09-12 20:49:10,2017-02-02 21:24:03,11,43.6561325149,2.2.3.1 Damaged closures,222 Elm St,2.2.3.1
2227701,-79.3918839481,2018-09-12 20:49:10,2017-02-02 21:24:03,11,43.6561325149,2.4.1.3 Waste receptacles,222 Elm St,2.4.1.3
2227702,-79.46886392319999,2017-06-27 15:09:47,2017-06-27 15:09:47,5,43.6931197205,,33 Gabian Way,
2227703,-79.4937789732,2017-02-06 17:27:28,2017-02-03 16:04:00,5,43.6734652134,,787 Jane St,
2227704,-79.567476196,2017-01-16 15:30:24,2017-01-13 14:58:06,7,43.748327516,,2825 Islington Ave,
2227705,-79.3745165825,2017-09-11 16:41:47,2017-01-04 14:39:33,15,43.702778241400004,2.2.3.2 Maintenance of closures,1460 Bayview Ave,2.2.3.2
2227706,-79.245837542,2017-01-04 21:00:38,2017-01-04 20:00:54,21,43.744243098999995,,1350 Danforth Rd,
2227707,-79.49926274319999,2017-01-03 21:37:40,2017-01-03 21:37:40,4,43.665274483199994,,3735 Dundas St W,
2227708,-79.44786725600001,2017-04-12 20:16:49,2017-01-04 18:52:06,6,43.734113831,,555 Wilson Ave,
2227709,-79.418488924,2017-05-26 17:30:52,2017-01-13 15:30:55,12,43.6823113813,2.16.2.1 Installation requirements,21 Vaughan Rd,2.16.2.1
2227710,-79.418488924,2017-05-26 17:30:52,2017-01-13 15:30:55,12,43.6823113813,6.5.1.5 Obstructions,21 Vaughan Rd,6.5.1.5
2227711,-79.3736609333,2017-01-16 18:13:40,2017-01-06 16:25:09,13,43.668062810600006,6.3.1.4 Fire Alarm Maintenance ,200 Wellesley St E,6.3.1.4
2227712,-79.444994843,2017-01-31 19:01:39,2017-01-19 19:00:24,18,43.783662468,,485 Patricia Ave,
2227713,-79.5798906401,2017-04-19 13:12:32,2017-01-09 14:06:46,2,43.6301975537,6.4.2.6 Standpipe identification,210 Markland Dr,6.4.2.6
2227714,-79.4520964351,2017-02-07 19:55:00,2017-01-20 20:51:03,6,43.7904691071,,1201 Steeles Ave W,
2227715,-79.3057936589,2017-01-11 22:15:35,2017-01-11 22:15:35,21,43.7337551105,,1665 Victoria Park Ave,
2227716,-79.408571,2017-07-05 18:00:00,2017-01-11 05:00:00,11,43.65586171,6.2.7.2 Examination,301 Markham St,6.2.7.2
2227717,-79.514829006,2017-02-13 21:58:59,2017-01-16 21:12:29,7,43.746951019399994,,365 Grandravine Dr,
2227718,-79.5434359501,2017-02-23 16:52:02,2017-01-16 13:32:45,7,43.7498192236,1.1.2.2 Retention of records,3400 Weston Rd,1.1.2.2
2227719,-79.2187713008,2017-03-23 16:59:10,2017-01-16 20:42:20,24,43.744696642,2.2.3.3 Operation of closures,215 Markham Rd,2.2.3.3
2227720,-79.4831880388,2017-01-17 20:22:09,2017-01-16 20:02:38,3,43.6216546462,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",2230 Lake Shore Blvd W,6.5.1.2
2227721,-79.339881471,2017-08-15 20:20:00,2017-01-19 20:44:24,14,43.672840218800005,,10 Boultbee Ave,
2227722,-79.2146236356,2017-01-19 16:57:33,2017-01-19 16:57:33,24,43.7448413412,,3380 Eglinton Ave E,
2227723,-79.5113151874,2017-04-03 13:49:15,2017-01-18 21:07:20,6,43.737748096800004,2.2.3.2 Maintenance of closures,2645 Jane St,2.2.3.2
2227724,-79.5113151874,2017-04-03 13:49:15,2017-01-18 21:07:20,6,43.737748096800004,2.4.1.1 Accumulation of combustible materials,2645 Jane St,2.4.1.1
2227725,-79.53072049149999,2019-11-04 21:59:43,2017-01-18 21:20:39,3,43.6460539737,,5005 Dundas St W,
2227726,-79.398838756,2017-02-06 13:48:42,2017-01-18 13:37:11,10,43.638833356999996,7.2.2.1 Testing,85 Queens Wharf Rd,7.2.2.1
2227727,-79.3922142682,2017-01-25 17:00:00,2017-01-20 05:00:00,12,43.698778807,,111 Davisville Ave,
2227728,-79.4456748143,2017-01-24 21:58:20,2017-01-24 21:58:20,9,43.6672793455,,730 St Clarens Ave,
2227729,-79.404867313,2017-06-29 04:00:00,2017-02-16 05:00:00,10,43.636608001300004,6.5.6.5 Spare sprinkler heads,215 Fort York Blvd,6.5.6.5
2227730,-79.402351231,2017-08-02 15:00:00,2017-03-14 04:00:00,10,43.637658017,6.5.1.5 Obstructions,50 Bruyeres Mews,6.5.1.5
2227731,-79.5845842891,2017-01-25 22:04:56,2017-01-25 22:04:56,2,43.63998164149999,,335 Mill Rd,
2227732,-79.398094087,2017-06-29 13:52:01,2017-01-31 13:59:09,10,43.6508032017,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",99 Cameron St,6.5.1.2
2227733,-79.3191374254,2017-02-16 18:00:28,2017-02-06 16:30:49,22,43.7767016395,7.2.5.1 Maintenance of certain fire emergency systems,2008 Pharmacy Ave,7.2.5.1
2227734,-79.3448533882,2017-11-06 19:30:55,2017-01-31 21:22:01,14,43.665362780500004,6.5.1.5 Obstructions,444 Logan Ave,6.5.1.5
2227735,-79.43860578600001,2019-01-15 17:29:40,2017-02-01 17:30:31,12,43.6978992413,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1463 Eglinton Ave W,1.1.2.3./6.2.7.5.
2227736,-79.43860578600001,2019-01-15 17:29:40,2017-02-01 17:30:31,12,43.6978992413,2.4.1.1 Accumulation of combustible materials,1463 Eglinton Ave W,2.4.1.1
2227737,-79.3914361873,2018-09-12 20:46:48,2017-02-02 21:23:04,11,43.656163448,1.1.2.3./6.8.2.2. Records of Test (Extinguishing Systems),200 Elm St,1.1.2.3./6.8.2.2.
2227738,-79.4019456234,2018-01-16 14:47:23,2017-11-08 18:52:32,11,43.673275002299995,2.8.2.1 Measures in a fire safety plan,88 Bernard Ave,2.8.2.1
2227739,-79.3982594579,2018-06-20 20:30:39,2017-10-23 16:00:51,11,43.6748505579,2.4.1.1 Accumulation of combustible materials,250 Davenport Rd,2.4.1.1
2227740,-79.4007760515,2018-06-27 20:46:04,2017-10-04 17:59:59,11,43.6670231538,9.6.2.6 Protection of openings in fire separations,341 Bloor St W,9.6.2.6
2227741,-79.404633152,2018-04-18 17:40:34,2017-06-08 12:57:29,11,43.669561906700004,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),59 Spadina Rd,1.1.2.3./2.7.3.3.(3)
2227742,-79.404633152,2018-04-18 17:40:34,2017-06-08 12:57:29,11,43.669561906700004,2.4.1.1 Accumulation of combustible materials,59 Spadina Rd,2.4.1.1
2227743,-79.4011026484,2017-05-30 17:23:36,2017-04-04 15:19:00,11,43.6715668112,9.6.4.10 Smoke alarms,191 St George St,9.6.4.10
2227744,-79.3904825858,2018-04-19 13:18:42,2017-04-27 12:12:23,10,43.651220216400006,2.4.1.1 Accumulation of combustible materials,22 Mc Caul St,2.4.1.1
2227745,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,9.6.2.12 Vertical service spaces,485 Huron St,9.6.2.12
2227746,-79.3998460545,2017-05-17 12:47:18,2017-04-13 15:33:27,11,43.6690890791,2.2.3.2 Maintenance of closures,145 St George St,2.2.3.2
2227747,-79.4023995508,2017-06-13 17:18:28,2017-04-04 15:11:18,11,43.672718492899996,2.7.3.1 Exit signs,250 St George St,2.7.3.1
2227748,-79.4023995508,2017-06-13 17:18:28,2017-04-04 15:11:18,11,43.672718492899996,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",250 St George St,6.5.1.2
2227749,-79.3918839481,2018-09-12 20:49:10,2017-02-02 21:24:03,11,43.6561325149,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),222 Elm St,1.1.2.3./6.5.5.3.
2227750,-79.293643202,2018-06-26 19:27:10,2018-05-15 17:00:25,19,43.694890666999996,,108 Goodwood Park Crt,
2227751,-79.2744770521,2017-01-26 19:19:08,2017-01-26 19:19:08,23,43.82478184399999,,88 Alton Towers Crcl,
2227752,-79.3827012027,2017-11-30 21:38:16,2017-01-26 14:45:44,13,43.6673903164,2.7.1.7 Maintenance and lighting for exits,60 Gloucester St,2.7.1.7
2227753,-79.5088771047,2017-01-26 14:32:43,2017-01-26 14:32:43,7,43.7604567438,,15 Tobermory Dr,
2227754,-79.42716151100001,2017-02-07 13:46:57,2017-01-03 16:11:08,18,43.795891151199996,6.3.1.4 Fire Alarm Maintenance ,10 Tangreen Crt,6.3.1.4
2227755,-79.3276510589,2017-07-13 14:37:46,2017-01-03 21:27:32,16,43.7307234248,6.3.1.4 Fire Alarm Maintenance ,7 Concorde Pl,6.3.1.4
2227756,-79.3717553706,2017-01-12 14:00:31,2017-01-05 15:30:09,13,43.6680679061,,240 Wellesley St E,
2227757,-79.26104857039999,2017-01-09 14:54:06,2017-01-06 14:32:36,21,43.734464948100005,,2466 Eglinton Ave E,
2227758,-79.5169169125,2017-01-10 17:19:07,2017-01-09 16:46:28,7,43.7501032079,,2850 Jane St,
2227759,-79.50375626600001,2017-05-25 13:54:22,2017-01-06 13:45:31,7,43.7611171304,,35 Fountainhead Rd,
2227760,-79.42351148600001,2017-05-04 13:15:36,2017-01-17 05:00:00,10,43.64918867,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1239 Dundas St W,1.1.2.3./6.2.7.5.
2227761,-79.4441114167,2017-02-02 17:42:09,2017-01-11 19:56:08,9,43.6592284859,,20 Wade Ave,
2227762,-79.408571,2017-07-05 18:00:00,2017-01-11 05:00:00,11,43.65586171,2.2.3.2 Maintenance of closures,301 Markham St,2.2.3.2
2227763,-79.408571,2017-07-05 18:00:00,2017-01-11 05:00:00,11,43.65586171,2.8.2.1 Measures in a fire safety plan,301 Markham St,2.8.2.1
2227764,-79.51325334970001,2017-01-19 18:23:50,2017-01-12 18:53:23,2,43.685159605200006,2.4.6.1 Electrical wiring,1 Richview Rd,2.4.6.1
2227765,-79.3738282072,2017-01-16 16:46:49,2017-01-13 19:03:20,13,43.664096113199996,6.3.1.4 Fire Alarm Maintenance ,392 Sherbourne St,6.3.1.4
2227766,-79.3922142682,2017-02-02 05:00:00,2017-01-23 05:00:00,12,43.698778807,,111 Davisville Ave,
2227767,-79.398656951,2017-03-08 14:10:02,2017-01-18 13:28:13,10,43.638359916999995,2.8.2.4 High buildings,75 Queens Wharf Rd,2.8.2.4
2227768,-79.479223421,2017-01-20 05:00:00,2017-01-11 05:00:00,3,43.623886161,,33 Shore Breeze Dr,
2227769,-79.5796679779,2017-01-27 13:56:17,2017-01-27 13:56:17,1,43.7477321984,,40 Panorama Crt,
2227770,-79.5669913807,2017-04-26 20:31:12,2017-01-20 21:32:10,1,43.7435749087,,2765 Islington Ave,
2227771,-79.489787514,2017-02-21 19:59:24,2017-02-08 16:49:43,7,43.75654049479999,6.5.1.5 Obstructions,3710 Keele St,6.5.1.5
2227772,-79.478243821,2017-02-09 21:43:00,2017-01-23 21:07:38,3,43.62494911899999,6.3.1.4 Fire Alarm Maintenance ,59 Annie Craig Dr,6.3.1.4
2227773,-79.34213502989999,2017-01-25 21:35:08,2017-01-23 21:05:43,14,43.677166245600006,,98 Cavell Ave,
2227774,-79.404729726,2017-06-29 04:00:00,2017-02-16 05:00:00,10,43.637158155,6.5.6.5 Spare sprinkler heads,209 Fort York Blvd,6.5.6.5
2227775,-79.400080728,2018-04-11 16:00:00,2017-03-15 16:00:00,10,43.6367062252,2.7.3.2 Exit Signs,600 Fleet St,2.7.3.2
2227776,-79.4027601592,2017-11-21 17:00:00,2017-03-15 16:00:00,10,43.636371241199996,2.7.3.3 Emergency lighting,628 Fleet St,2.7.3.3
2227777,-79.4060786521,2017-08-30 18:59:40,2017-01-25 05:00:00,10,43.63697944729999,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),231 Fort York Blvd,1.1.2.3./6.2.7.5.
2227778,-79.32555199810001,2017-01-30 18:49:25,2017-01-25 13:55:13,16,43.72699020859999,,45 Wynford Heights Cres,
2227779,-79.2252456452,2017-02-01 20:03:50,2017-02-01 19:18:55,20,43.740952843500004,,110 Mason Rd,
2227780,-79.382008,2017-02-08 21:00:16,2017-02-01 19:47:36,10,43.641654261000006,6.3.1.4 Fire Alarm Maintenance ,25 Lower Simcoe St,6.3.1.4
2227781,-79.33553694300001,2017-02-08 05:00:00,2017-02-08 05:00:00,17,43.775221845,,2035 Sheppard Ave E,
2227782,-79.463205091,2017-05-26 20:14:21,2017-02-01 18:44:41,4,43.654354513,2.8.2.1 Measures in a fire safety plan,1830 Bloor St W,2.8.2.1
2227783,-79.43860578600001,2019-01-15 17:29:40,2017-02-01 17:30:31,12,43.6978992413,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1463 Eglinton Ave W,1.1.2.3./2.7.3.3.(3)
2227784,-79.3914361873,2018-09-12 20:46:48,2017-02-02 21:23:04,11,43.656163448,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),200 Elm St,1.1.2.3./6.2.7.5.
2227785,-79.3982594579,2018-06-20 20:30:39,2017-10-23 16:00:51,11,43.6748505579,2.16.2.1 Installation requirements,250 Davenport Rd,2.16.2.1
2227786,-79.3982594579,2018-06-20 20:30:39,2017-10-23 16:00:51,11,43.6748505579,2.2.3.1 Damaged closures,250 Davenport Rd,2.2.3.1
2227787,-79.3982594579,2018-06-20 20:30:39,2017-10-23 16:00:51,11,43.6748505579,2.2.3.2 Maintenance of closures,250 Davenport Rd,2.2.3.2
2227788,-79.3977140029,2018-03-07 18:06:40,2017-10-17 12:55:16,11,43.6700123924,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting),25 Bedford Rd,1.1.2.1./2.7.3.3.(3)
2227789,-79.4007760515,2018-06-27 20:46:04,2017-10-04 17:59:59,11,43.6670231538,9.6.5.5 Sprinkler systems,341 Bloor St W,9.6.5.5
2227790,-79.3891530101,2018-01-03 16:24:37,2017-09-20 20:21:38,10,43.638687474799994,2.2.3.1 Damaged closures,350 Queens Quay W,2.2.3.1
2227791,-79.4005497308,2017-11-30 20:37:53,2017-04-04 20:21:17,11,43.670268918599994,2.16.2.1 Installation requirements,161 St George St,2.16.2.1
2227792,-79.404633152,2018-04-18 17:40:34,2017-06-08 12:57:29,11,43.669561906700004,2.8.2.1 Measures in a fire safety plan,59 Spadina Rd,2.8.2.1
2227793,-79.4011026484,2017-05-30 17:23:36,2017-04-04 15:19:00,11,43.6715668112,6.3.3.4 Maintenance instructions to be given to tenant,191 St George St,6.3.3.4
2227794,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,2.7.2.1 Door release hardware,485 Huron St,2.7.2.1
2227795,-79.3998460545,2017-05-17 12:47:18,2017-04-13 15:33:27,11,43.6690890791,2.4.1.1 Accumulation of combustible materials,145 St George St,2.4.1.1
2227796,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),151 St George St,1.1.2.3./6.4.3.5.
2227797,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,2.2.3.3 Operation of closures,151 St George St,2.2.3.3
2227798,-79.4002168359,2017-10-18 12:26:25,2017-05-04 14:51:33,11,43.6695933658,2.4.1.1 Accumulation of combustible materials,153 St George St,2.4.1.1
2227799,-79.5856641573,2017-06-05 16:20:41,2017-06-05 16:20:41,1,43.7442337043,,40 Stevenson Rd,
2227800,-79.5088771047,2017-08-17 21:23:14,2017-01-26 14:39:33,7,43.7604567438,6.5.3.4 Sprinkler heads,15 Tobermory Dr,6.5.3.4
2227801,-79.3891530101,2017-01-10 21:39:59,2017-01-10 20:17:01,10,43.638687474799994,,350 Queens Quay W,
2227802,-79.3816440622,2017-01-06 15:42:09,2017-01-03 19:49:56,13,43.6692336901,,77 Charles St E,
2227803,-79.3249754715,2017-02-16 21:36:51,2017-01-05 14:32:00,16,43.719540813900004,2.2.3.2 Maintenance of closures,20 Edgecliff Golfway,2.2.3.2
2227804,-79.3249754715,2017-01-05 20:37:04,2017-01-05 20:37:04,16,43.719540813900004,,20 Edgecliff Golfway,
2227805,-79.418488924,2017-05-26 17:30:52,2017-01-13 15:30:55,12,43.6823113813,6.4.2.6 Standpipe identification,21 Vaughan Rd,6.4.2.6
2227806,-79.5101143614,2017-01-16 19:07:40,2017-01-16 19:07:40,6,43.730739234,,2415 Jane St,
2227807,-79.408571,2017-07-05 18:00:00,2017-01-11 05:00:00,11,43.65586171,6.5.1.5 Obstructions,301 Markham St,6.5.1.5
2227808,-79.28975127529999,2017-04-10 18:30:31,2017-02-02 17:00:04,22,43.78254283689999,9.6.2.5 Fire separations between dwelling units and corridors,3875 Sheppard Ave E,9.6.2.5
2227809,-79.34783723529999,2017-01-17 16:29:53,2017-01-17 16:29:53,16,43.762792748100004,,2020 Don Mills Rd,
2227810,-79.384676454,2017-02-15 14:58:14,2017-01-07 21:30:20,13,43.661608021999996,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",25 Grenville St,6.5.1.2
2227811,-79.5253118023,2017-03-29 15:24:53,2017-01-18 21:35:57,2,43.7006762308,,1025 Scarlett Rd,
2227812,-79.5299000732,2017-02-10 14:25:47,2017-01-24 21:12:27,3,43.6450880847,,15 Michael Power Pl,
2227813,-79.489787514,2017-02-21 19:59:24,2017-02-08 16:49:43,7,43.75654049479999,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm),3710 Keele St,1.1.2.1./6.3.2.2.
2227814,-79.4145838905,2017-01-30 20:42:37,2017-01-24 20:43:11,12,43.6859132335,,320 Tweedsmuir Ave,
2227815,-79.404867313,2017-06-29 04:00:00,2017-02-16 05:00:00,10,43.636608001300004,2.2.3.2 Maintenance of closures,215 Fort York Blvd,2.2.3.2
2227816,-79.404867313,2017-06-29 04:00:00,2017-02-16 05:00:00,10,43.636608001300004,6.5.1.5 Obstructions,215 Fort York Blvd,6.5.1.5
2227817,-79.400080728,2018-04-11 16:00:00,2017-03-15 16:00:00,10,43.6367062252,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),600 Fleet St,1.1.2.3./6.6.3.5.
2227818,-79.400080728,2018-04-11 16:00:00,2017-03-15 16:00:00,10,43.6367062252,6.5.1.5 Obstructions,600 Fleet St,6.5.1.5
2227819,-79.4027601592,2017-11-21 17:00:00,2017-03-15 16:00:00,10,43.636371241199996,2.4.1.1 Accumulation of combustible materials,628 Fleet St,2.4.1.1
2227820,-79.4469525657,2017-03-29 12:30:42,2017-01-25 21:11:16,12,43.695129788,"6.4.1.6 Inspection, testing and maintenance",633 Northcliffe Blvd,6.4.1.6
2227821,-79.346188062,2017-02-15 20:25:01,2017-01-25 19:48:29,17,43.774241284,2.4.1.1 Accumulation of combustible materials,66 Forest Manor Rd,2.4.1.1
2227822,-79.2269582619,2017-02-15 19:20:24,2017-02-15 19:03:57,20,43.740673131,,140 Adanac Dr,
2227823,-79.398383209,2017-01-31 21:10:05,2017-01-31 21:10:05,10,43.63967452,,150 Dan Leckie Way,
2227824,-79.335457859,2017-02-06 05:00:00,2017-02-06 05:00:00,17,43.774938043999995,,30 Herons Hill Way,
2227825,-79.43860578600001,2019-01-15 17:29:40,2017-02-01 17:30:31,12,43.6978992413,2.8.2.1 Measures in a fire safety plan,1463 Eglinton Ave W,2.8.2.1
2227826,-79.3977140029,2018-03-07 18:06:40,2017-10-17 12:55:16,11,43.6700123924,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),25 Bedford Rd,1.1.2.3./6.5.5.3.
2227827,-79.3977140029,2018-03-07 18:06:40,2017-10-17 12:55:16,11,43.6700123924,2.2.3.2.(1) - Maintenance of closures,25 Bedford Rd,2.2.3.2.(1)
2227828,-79.3891530101,2018-01-03 16:24:37,2017-09-20 20:21:38,10,43.638687474799994,2.7.3.2 Exit Signs,350 Queens Quay W,2.7.3.2
2227829,-79.3904825858,2018-04-19 13:18:42,2017-04-27 12:12:23,10,43.651220216400006,9.6.3.9 Emergency lighting,22 Mc Caul St,9.6.3.9
2227830,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,6.5.1.5 Obstructions,485 Huron St,6.5.1.5
2227831,-79.4018701379,2018-07-05 18:16:39,2017-07-21 19:15:20,11,43.6690085871,9.6.2.6 Protection of openings in fire separations,485 Huron St,9.6.2.6
2227832,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),151 St George St,1.1.2.3./2.7.3.3.(3)
2227833,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,2.2.3.2 Maintenance of closures,151 St George St,2.2.3.2
2227834,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,2.4.1.1 Accumulation of combustible materials,151 St George St,2.4.1.1
2227835,-79.4033081754,2017-08-17 17:51:42,2017-05-25 19:21:42,11,43.673984446000006,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",280 St George St,6.5.1.2
2227836,-79.3986101072,2018-07-26 20:20:28,2017-04-20 13:01:42,11,43.6694516489,9.6.3.9 Emergency lighting,50 Prince Arthur Ave,9.6.3.9
2227837,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,2.2.2.1 Damaged fire separations,20 Prince Arthur Ave,2.2.2.1
2227838,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,"6.5.1.1 Repair, replacement, alterations, inspection, testing and maintenance",20 Prince Arthur Ave,6.5.1.1
2227839,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,9.6.4.10 Smoke alarms,20 Prince Arthur Ave,9.6.4.10
2227840,-79.4007871077,2017-05-09 20:03:01,2017-03-09 21:46:22,11,43.6708896873,2.2.3.1 Damaged closures,169 St George St,2.2.3.1
2227841,-79.39169777800001,2018-02-13 13:18:51,2017-04-27 12:50:54,10,43.65016164,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),168 John St,1.1.2.3./6.5.5.3.
2227842,-79.357706655,2017-10-11 20:32:46,2017-02-01 16:54:15,14,43.682860253,9.6.3.4 Stairway separations,1000 Broadview Ave,9.6.3.4
2227843,-79.40578131470001,2017-05-03 18:50:59,2017-02-02 20:33:09,11,43.6705855591,2.2.3.2 Maintenance of closures,70 Spadina Rd,2.2.3.2
2227844,-79.4773234239,2017-01-19 05:00:00,2017-01-16 05:00:00,3,43.6294362353,,2095 Lake Shore Blvd W,
2227845,-79.4007760515,2017-01-19 16:00:45,2017-01-19 16:00:45,11,43.6670231538,,341 Bloor St W,
2227846,-79.2828561426,2017-08-30 16:30:33,2017-01-27 16:31:42,21,43.767640513,2.2.3.1 Damaged closures,1950 Kennedy Rd,2.2.3.1
2227847,-79.3745165825,2017-09-11 16:41:47,2017-01-04 14:39:33,15,43.702778241400004,2.2.2.1 Damaged fire separations,1460 Bayview Ave,2.2.2.1
2227848,-79.478823024,2017-01-25 16:22:59,2017-01-05 19:10:55,3,43.625122131000005,,60 Annie Craig Dr,
2227849,-79.1888137161,2017-01-12 19:20:04,2017-01-12 19:20:04,24,43.7672342065,,4175 Lawrence Ave E,
2227850,-79.4117755794,2017-01-11 18:47:14,2017-01-04 21:09:03,18,43.768176061999995,,8 Hillcrest Ave,
2227851,-79.383679432,2017-01-05 14:08:12,2017-01-05 14:08:12,13,43.667643942,,33 Isabella St,
2227852,-79.418488924,2017-05-26 17:30:52,2017-01-13 15:30:55,12,43.6823113813,2.2.3.2 Maintenance of closures,21 Vaughan Rd,2.2.3.2
2227853,-79.418488924,2017-05-26 17:30:52,2017-01-13 15:30:55,12,43.6823113813,9.6.4.2 Automatic detection,21 Vaughan Rd,9.6.4.2
