ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION
479458,River Valley Rundle,Park,Populus x,"Poplar, Hybrid",Populus,x,Northwest,26,65,1990-01-01,Parks,No,N/A,1,53.566720707549095,-113.38469165922398,"(53.566720707549095, -113.38469165922398)"
481780,The Orchards At Ellerslie,Park,Picea glauca,"Spruce, White",Picea,glauca,,6,65,2011-06-01,Parks,No,N/A,1,53.40723758085798,-113.4734153648988,"(53.40723758085798, -113.4734153648988)"
263799,Cashman,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,20,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.411808631886615,-113.4981886490583,"(53.411808631886615, -113.4981886490583)"
343684,Allendale,Boulevard,Acer negundo,"Maple, Manitoba",Acer,negundo,,25,65,1990-01-01,Parks,No,N/A,1,53.50305236393568,-113.50741742305878,"(53.50305236393568, -113.50741742305878)"
211339,Pleasantview,Buffer,Picea abies,"Spruce, Norway",Picea,abies,,19,65,1990-01-01,Parks,No,N/A,1,53.48844632038729,-113.50159071143966,"(53.48844632038729, -113.50159071143966)"
435863,River Valley Laurier,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,15,65,1990-01-01,Parks,No,N/A,1,53.51106933891332,-113.54922771217538,"(53.51106933891332, -113.54922771217538)"
490777,Hudson,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,7,65,2013-06-01,Parks,No,N/A,1,53.60621430065464,-113.55280465361986,"(53.60621430065464, -113.55280465361986)"
450492,Rutherford,Park,Populus x,"Poplar, Hybrid",Populus,x,,18,65,1990-01-01,Parks,No,N/A,1,53.422950573651406,-113.52042539553301,"(53.422950573651406, -113.52042539553301)"
247766,King Edward Park,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,39,65,1990-01-01,Parks,No,N/A,1,53.51697426423334,-113.46400267976422,"(53.51697426423334, -113.46400267976422)"
355648,Bulyea Heights,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,32,65,2000-06-01,Parks,No,N/A,1,53.48141752238499,-113.56797088931302,"(53.48141752238499, -113.56797088931302)"
485411,Breckenridge Greens,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2011-06-01,Parks,Yes,Amur Chokecherry,1,53.51996060486463,-113.68587851038397,"(53.51996060486463, -113.68587851038397)"
552553,The Hamptons,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,8,65,2016-06-01,Parks,No,N/A,1,53.47800777196961,-113.67008184173744,"(53.47800777196961, -113.67008184173744)"
220477,Prince Rupert,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Green,12,65,1990-01-01,Parks,No,N/A,1,53.559298806268835,-113.51166103275253,"(53.559298806268835, -113.51166103275253)"
542663,Laurel,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,15,65,2012-06-01,Parks,No,N/A,1,53.45304235224025,-113.3931315535957,"(53.45304235224025, -113.3931315535957)"
257836,Kirkness,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,21,65,1990-01-01,Parks,No,N/A,1,53.61137485092426,-113.38133006483913,"(53.61137485092426, -113.38133006483913)"
389222,Jackson Heights,Boulevard,Tilia x flavescens,"Linden, Hybrid",Tilia,x,Dropmore,19,65,1990-01-01,Parks,No,N/A,1,53.48011353244946,-113.41565860033033,"(53.48011353244946, -113.41565860033033)"
496843,Downtown,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,15,65,2008-06-01,Parks,No,N/A,1,53.54776927726176,-113.50820767175098,"(53.54776927726176, -113.50820767175098)"
224133,Lendrum Place,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,4,65,1990-01-01,Parks,No,N/A,1,53.496728116219586,-113.5264440059946,"(53.496728116219586, -113.5264440059946)"
318669,Sherbrooke,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,52,65,1990-01-01,Parks,No,N/A,1,53.57646007711327,-113.54565302673043,"(53.57646007711327, -113.54565302673043)"
542518,Magrath Heights,Boulevard,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,12,65,2015-06-01,Parks,No,N/A,1,53.44291858187504,-113.55093038049453,"(53.44291858187504, -113.55093038049453)"
372038,Parkallen,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,50,65,1990-01-01,Parks,No,N/A,1,53.50204848766262,-113.51326445832876,"(53.50204848766262, -113.51326445832876)"
407121,Summerside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,11,65,2008-06-01,Parks,No,N/A,1,53.41928954614509,-113.45051309106425,"(53.41928954614509, -113.45051309106425)"
220690,Oliver,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,48,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.543883864351564,-113.53142683085436,"(53.543883864351564, -113.53142683085436)"
434757,Steinhauer,Buffer,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,6,65,1990-01-01,Parks,No,N/A,1,53.46475241987894,-113.51534523662112,"(53.46475241987894, -113.51534523662112)"
198581,Potter Greens,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,12,65,1990-01-01,Parks,No,N/A,1,53.5212629898698,-113.67818199643763,"(53.5212629898698, -113.67818199643763)"
407460,Summerside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,15,65,2009-06-01,Parks,No,N/A,1,53.421626679151174,-113.4631192042904,"(53.421626679151174, -113.4631192042904)"
200890,Oleskiw,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,12,65,1990-01-01,Parks,No,N/A,1,53.498223221171855,-113.60623436942345,"(53.498223221171855, -113.60623436942345)"
186676,Kenilworth,Buffer,Crataegus,Hawthorn,Crataegus,,,26,65,1990-01-01,Parks,No,N/A,1,53.52130439533683,-113.41939104037499,"(53.52130439533683, -113.41939104037499)"
282019,Potter Greens,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,20,65,1990-01-01,Parks,No,N/A,1,53.51695527176586,-113.67666591514958,"(53.51695527176586, -113.67666591514958)"
346336,Ritchie,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,43,65,1990-01-01,Parks,No,N/A,1,53.51198673256394,-113.47354945110894,"(53.51198673256394, -113.47354945110894)"
390360,Belgravia,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,6,65,1990-01-01,Parks,No,N/A,1,53.511716220745434,-113.52652918375234,"(53.511716220745434, -113.52652918375234)"
405557,Bonnie Doon,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,63,65,1990-01-01,Parks,No,N/A,1,53.51906596223332,-113.4635245428037,"(53.51906596223332, -113.4635245428037)"
472268,Holyrood,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,31,65,1990-01-01,Parks,No,N/A,1,53.52923202223991,-113.45184506926552,"(53.52923202223991, -113.45184506926552)"
551818,Aldergrove,Boulevard,Salix pentandra,"Willow, Laurel Leaf",Salix,pentandra,,20,65,1990-01-01,Parks,No,N/A,1,53.517232851246284,-113.63751520093474,"(53.517232851246284, -113.63751520093474)"
407677,Summerside,Boulevard,Fraxinus x,"Ash, Northern Treasure",Fraxinus,x,Northern Treasure,12,65,2008-06-01,Parks,Yes,Pear - Ussurian,1,53.418564962420774,-113.45507758092272,"(53.418564962420774, -113.45507758092272)"
451987,Haddow,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,21,65,1990-01-01,Parks,No,N/A,1,53.4597022981243,-113.5974803377816,"(53.4597022981243, -113.5974803377816)"
587578,Chappelle Area,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,7,65,2017-06-01,Parks,No,N/A,1,53.40689865701867,-113.56440060481916,"(53.40689865701867, -113.56440060481916)"
459705,Abbottsfield,Park,Ulmus americana,"Elm, American",Ulmus,americana,,30,65,1990-01-01,Parks,No,N/A,1,53.57348797647658,-113.39051703610562,"(53.57348797647658, -113.39051703610562)"
317298,Terra Losa,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,23,65,2007-06-01,Parks,No,N/A,1,53.53147076331015,-113.6266202251042,"(53.53147076331015, -113.6266202251042)"
469771,Holyrood,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,7,65,2010-06-01,Parks,No,N/A,1,53.52722490705385,-113.45149441468034,"(53.52722490705385, -113.45149441468034)"
151155,McLeod,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,20,65,1990-01-01,Parks,No,N/A,1,53.610341592230874,-113.43535841150083,"(53.610341592230874, -113.43535841150083)"
236839,Greenfield,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,4,65,1990-01-01,Parks,No,N/A,1,53.473517936737366,-113.5168316767288,"(53.473517936737366, -113.5168316767288)"
145551,McCauley,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,12,65,1990-01-01,Parks,No,N/A,1,53.55678225742722,-113.4795183389416,"(53.55678225742722, -113.4795183389416)"
517824,Allard,Boulevard,Populus tremula,"Aspen, Swedish Columnar",Populus,tremula,Erecta,6,65,2014-06-01,Parks,No,N/A,1,53.40006213857324,-113.52685522804477,"(53.40006213857324, -113.52685522804477)"
175712,Rosslyn,Park,Picea glauca,"Spruce, White",Picea,glauca,,31,65,1990-01-01,Parks,No,N/A,1,53.594761706820066,-113.50534886786888,"(53.594761706820066, -113.50534886786888)"
316713,McQueen,Park,Prunus cerasifera,"Plum, Cherry",Prunus,cerasifera,Newport,30,65,1990-01-01,Parks,No,N/A,1,53.55723631918223,-113.57449337776642,"(53.55723631918223, -113.57449337776642)"
475496,Strathearn,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,57,65,1990-01-01,Parks,No,N/A,1,53.532199139642444,-113.47146926949443,"(53.532199139642444, -113.47146926949443)"
513929,River Valley Hermitage,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,16,65,1990-06-01,Parks,No,N/A,1,53.59133539517559,-113.40794265721783,"(53.59133539517559, -113.40794265721783)"
505281,Ermineskin,Buffer,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,11,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.45466542772209,-113.49401565282125,"(53.45466542772209, -113.49401565282125)"
343819,Belvedere,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,28,65,1990-01-01,Parks,No,N/A,1,53.59556435036643,-113.42820722317788,"(53.59556435036643, -113.42820722317788)"
259424,Beaumaris,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,25,65,1990-01-01,Parks,No,N/A,1,53.6200456734206,-113.51020535154855,"(53.6200456734206, -113.51020535154855)"
514684,Garneau,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,18,65,1990-01-01,Parks,No,N/A,1,53.52167908591839,-113.50638320574781,"(53.52167908591839, -113.50638320574781)"
497784,Hudson,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,11,65,2014-06-01,Parks,No,N/A,1,53.60714948982381,-113.55489106668762,"(53.60714948982381, -113.55489106668762)"
194506,Gariepy,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,10,65,1990-01-01,Parks,No,N/A,1,53.49419658129103,-113.62525957342882,"(53.49419658129103, -113.62525957342882)"
168013,Larkspur,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,11,65,1990-01-01,Parks,No,N/A,1,53.48064285224809,-113.39210755228346,"(53.48064285224809, -113.39210755228346)"
183321,Rampart Industrial,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,18,65,1990-01-01,Parks,No,N/A,1,53.613501834065794,-113.58957988304114,"(53.613501834065794, -113.58957988304114)"
281508,Ellerslie Industrial,Buffer,Pinus mugo,"Pine, Mugo",Pinus,mugo,,15,65,1990-01-01,Parks,No,N/A,1,53.425160932583786,-113.49199820649373,"(53.425160932583786, -113.49199820649373)"
365955,Ozerna,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,14,65,1990-01-01,Parks,No,N/A,1,53.62426904156122,-113.44757929478752,"(53.62426904156122, -113.44757929478752)"
568154,Dovercourt,Park,Larix,Larch,Larix,,,15,65,2014-06-01,Parks,No,N/A,1,53.57531669299196,-113.56097831574277,"(53.57531669299196, -113.56097831574277)"
344864,Virginia Park,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,68,65,1990-01-01,Parks,No,N/A,1,53.55966273660412,-113.44941443914287,"(53.55966273660412, -113.44941443914287)"
514168,Ritchie,Boulevard,Malus x adstringens,Crabapple,Malus,x,Big River,8,65,2015-06-01,Parks,No,N/A,1,53.5129653215521,-113.47661618122918,"(53.5129653215521, -113.47661618122918)"
493883,Windermere,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,8,65,2008-06-01,Parks,No,N/A,1,53.44238378200251,-113.61133878612203,"(53.44238378200251, -113.61133878612203)"
396468,Windermere,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,10,65,2010-06-01,Parks,No,N/A,1,53.43820012652434,-113.6190864532403,"(53.43820012652434, -113.6190864532403)"
416764,Bonnie Doon,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,77,65,1990-01-01,Parks,No,N/A,1,53.524102556798546,-113.47133210223384,"(53.524102556798546, -113.47133210223384)"
393522,Garneau,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,28,65,1990-01-01,Parks,No,N/A,1,53.5223925321092,-113.51229029870952,"(53.5223925321092, -113.51229029870952)"
539635,Ambleside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,12,65,2015-06-01,Parks,No,N/A,1,53.43293688274497,-113.59920512308335,"(53.43293688274497, -113.59920512308335)"
315753,Sherbrooke,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,65,65,1990-01-01,Parks,No,N/A,1,53.57244731328562,-113.5460555187515,"(53.57244731328562, -113.5460555187515)"
489753,Daly Grove,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Green,10,65,2012-06-01,Parks,No,N/A,1,53.44798615391513,-113.40036393690919,"(53.44798615391513, -113.40036393690919)"
421682,Rutherford,Park,Ulmus americana,"Elm, American",Ulmus,americana,,10,65,2010-06-01,Parks,No,N/A,1,53.41802726643124,-113.51842647770009,"(53.41802726643124, -113.51842647770009)"
226107,Parkallen,Buffer,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,43,65,1990-01-01,Parks,No,N/A,1,53.508037094716144,-113.52348675167933,"(53.508037094716144, -113.52348675167933)"
353312,Glengarry,Buffer,Picea glauca,"Spruce, White",Picea,glauca,,15,65,1990-01-01,Parks,No,N/A,1,53.59939761034499,-113.46816652009461,"(53.59939761034499, -113.46816652009461)"
533232,Woodcroft,Park,Malus x adstringens,Crabapple,Malus,x,Gladiator,5,65,2016-06-01,Parks,No,N/A,1,53.565030905240015,-113.5639346110258,"(53.565030905240015, -113.5639346110258)"
177901,Laurier Heights,Buffer,Tilia,Linden,Tilia,,,15,65,1990-01-01,Parks,No,N/A,1,53.51432641885651,-113.55568829087711,"(53.51432641885651, -113.55568829087711)"
493539,The Orchards At Ellerslie,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,11,65,2012-06-01,Parks,No,N/A,1,53.40760602747781,-113.4698517431744,"(53.40760602747781, -113.4698517431744)"
171190,Fulton Place,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,35,65,1990-01-01,Parks,No,N/A,1,53.545877961576345,-113.42615079934774,"(53.545877961576345, -113.42615079934774)"
151460,Satoo,Park,Ulmus americana,"Elm, American",Ulmus,americana,,34,65,1990-01-01,Parks,No,N/A,1,53.44592717784252,-113.4539967653263,"(53.44592717784252, -113.4539967653263)"
183107,West Meadowlark Park,Buffer,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,22,65,1990-01-01,Parks,No,N/A,1,53.52029131389401,-113.6149407864847,"(53.52029131389401, -113.6149407864847)"
204482,Oleskiw,Park,Sorbus,Mountain Ash,Sorbus,,,12,65,1990-01-01,Parks,No,N/A,1,53.501088366315784,-113.61044392499988,"(53.501088366315784, -113.61044392499988)"
173297,Evansdale,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,18,65,1990-01-01,Parks,No,N/A,1,53.610114236469855,-113.48229332587121,"(53.610114236469855, -113.48229332587121)"
470141,King Edward Park,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,16,65,2001-06-01,Parks,No,N/A,1,53.51413074609755,-113.46585721112355,"(53.51413074609755, -113.46585721112355)"
261392,Oxford,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,24,65,1990-01-01,Parks,No,N/A,1,53.61719185109976,-113.54176882293068,"(53.61719185109976, -113.54176882293068)"
367865,Parkview,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,63,65,1990-01-01,Parks,No,N/A,1,53.52836003648295,-113.57346925430036,"(53.52836003648295, -113.57346925430036)"
270488,Lago Lindo,Buffer,Acer ginnala,"Maple, Amur",Acer,ginnala,,25,65,1990-01-01,Parks,No,N/A,1,53.62894409575988,-113.48540343357884,"(53.62894409575988, -113.48540343357884)"
374015,Hodgson,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,20,65,1990-01-01,Parks,No,N/A,1,53.4554288061004,-113.55930280139997,"(53.4554288061004, -113.55930280139997)"
360819,Magrath Heights,Park,Pinus sylvestris,"Pine, Scots",Pinus,sylvestris,,11,65,1990-01-01,Parks,No,N/A,1,53.453679547850705,-113.55862537306676,"(53.453679547850705, -113.55862537306676)"
426429,Ellerslie,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,9,65,2008-06-01,Parks,No,N/A,1,53.4294444014034,-113.45670784141544,"(53.4294444014034, -113.45670784141544)"
212877,Summerside,Park,Picea glauca,"Spruce, White",Picea,glauca,,8,65,2007-06-01,Parks,No,N/A,1,53.4208763046248,-113.46543902724059,"(53.4208763046248, -113.46543902724059)"
334722,Beacon Heights,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,42,65,1990-01-01,Parks,No,N/A,1,53.572106098020704,-113.41694562669699,"(53.572106098020704, -113.41694562669699)"
584940,Webber Greens,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,7,65,2017-06-01,Parks,No,N/A,1,53.53296076223621,-113.6849727186495,"(53.53296076223621, -113.6849727186495)"
481489,Ambleside,Buffer,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,8,65,2009-06-01,Parks,No,N/A,1,53.42575771559574,-113.57780139203392,"(53.42575771559574, -113.57780139203392)"
540635,Ambleside,Park,Larix siberica,"Larch, Siberian",Larix,siberica,,7,65,2014-06-01,Parks,No,N/A,1,53.4243695291684,-113.60872050348488,"(53.4243695291684, -113.60872050348488)"
355319,Magrath Heights,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,12,65,2008-06-01,Parks,No,N/A,1,53.444629660654535,-113.55889514124658,"(53.444629660654535, -113.55889514124658)"
462706,Summerside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,7,65,2011-06-01,Parks,No,N/A,1,53.4149258663747,-113.48125555939319,"(53.4149258663747, -113.48125555939319)"
373198,West Meadowlark Park,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,45,65,1990-01-01,Parks,No,N/A,1,53.524453471942586,-113.61240677168736,"(53.524453471942586, -113.61240677168736)"
301771,Elmwood,Alley,Ulmus pumila,"Elm, Siberian",Ulmus,pumila,,20,65,1990-01-01,Parks,No,N/A,1,53.51902145017378,-113.60475350727422,"(53.51902145017378, -113.60475350727422)"
424656,Mayliewan,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,16,65,1990-01-01,Parks,No,N/A,1,53.62359086455325,-113.46187193512158,"(53.62359086455325, -113.46187193512158)"
227100,Blue Quill Estates,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,14,65,1990-01-01,Parks,No,N/A,1,53.45659310700314,-113.5390507795031,"(53.45659310700314, -113.5390507795031)"
422079,Mill Woods Golf Course,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,6,65,2011-06-01,Parks,No,N/A,1,53.48459013087876,-113.42369888023865,"(53.48459013087876, -113.42369888023865)"
536010,Clareview Town Centre,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,13,65,2013-06-01,Parks,No,N/A,1,53.60343613558576,-113.40171384905601,"(53.60343613558576, -113.40171384905601)"
493327,Chappelle Area,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Prairie Spire,11,65,2012-06-01,Parks,No,N/A,1,53.40875360602627,-113.56525971500314,"(53.40875360602627, -113.56525971500314)"
359134,Inglewood,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,34,65,1990-01-01,Parks,No,N/A,1,53.566786273636644,-113.53807967965754,"(53.566786273636644, -113.53807967965754)"
543106,Edgemont,Park,Malus baccata,"Crabapple, Siberian",Malus,baccata,Spring Snow,7,65,2015-06-01,Parks,No,N/A,1,53.46663312883417,-113.66891351030475,"(53.46663312883417, -113.66891351030475)"
302052,Calder,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,53,65,1990-01-01,Parks,No,N/A,1,53.58860359824762,-113.52671889318866,"(53.58860359824762, -113.52671889318866)"
168022,Larkspur,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,22,65,1990-01-01,Parks,No,N/A,1,53.48080560968685,-113.3919109464272,"(53.48080560968685, -113.3919109464272)"
385625,Charlesworth,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,13,65,1990-01-01,Parks,No,N/A,1,53.428733333912,-113.42956742827862,"(53.428733333912, -113.42956742827862)"
