id,title,duration,MPA,rating,votes,meta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt1245492,This Is the End,1h 47m,R,6.6,444K,67.0,"Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.",https://www.imdb.com/title/tt1245492/,"['Seth Rogen', 'Evan Goldberg', 'Jason Stone']","['Evan Goldberg', 'Seth Rogen']","['James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel', 'Danny McBride', 'Craig Robinson', 'Michael Cera', 'Emma Watson', 'Mindy Kaling', 'David Krumholtz']","$32,000,000 (estimated)","$20,719,162","$126,041,322","$101,470,202",2013-06-12,['United States'],"['New Orleans, Louisiana, USA']","['Columbia Pictures', 'Point Grey Pictures', 'Mandate Pictures']","Awards, 10 wins & 23 nominations total","['Dark Comedy', 'Dark Fantasy', 'High-Concept Comedy', 'Satire', 'Comedy', 'Fantasy']","['English', 'Spanish']"
tt2910904,The Dressmaker,1h 59m,R,7.0,68K,47.0,"A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style, she transforms the women and exacts sweet revenge on those who did her wrong.",https://www.imdb.com/title/tt2910904/,"['Rosalie Ham', 'Jocelyn Moorhouse', 'P.J. Hogan']",['Jocelyn Moorhouse'],"['Kate Winslet', 'Judy Davis', 'Liam Hemsworth', 'Hugo Weaving', 'Julia Blake', 'Shane Bourne', 'Kerry Fox', 'Rebecca Gibney', 'Caroline Goodall', 'Gyton Grantley']","A$17,000,000 (estimated)","$185,165","$23,846,928","$2,022,115",2015-10-29,"['Australia', 'United Kingdom']","['Horsham, Victoria, Australia']","['Screen Australia', 'Ingenious Senior Film Fund', 'Film Art Media']","Awards, 15 wins & 41 nominations total","['Dark Comedy', 'Period Drama', 'Comedy', 'Drama']",['English']
tt0012476,Morals,50m,,6.9,17,,"Carlotta, raised in a Turkish harem and threatened with marriage to a man she does not love, escapes to London with an English adventurer. When he is killed, she is left destitute and attaches herself to Sir Marcus Ordeyne and begs his protection. He takes her home out of pity, and her charm and innocence cause him to fall in love with her. When he plans to marry her, Judith Mainwaring, who looks upon Carlotta as a rival, tells her he merely pities her and is marrying her to avoid a scandal. Carlotta runs away with Pasquale, a friend of Sir Marcus, though she loves her guardian. Later, Mrs. Mainwaring meets Carlotta in Paris and tells the girl the truth--that Sir Marcus is searching for her. Realizing his love for her, Carlotta is reunited with her benefactor.",https://www.imdb.com/title/tt0012476/,"['Julia Crawford Ivers', 'William J. Locke']",['William Desmond Taylor'],"['May McAvoy', 'William P. Carleton', 'Marian Skinner', 'Nick De Ruiz', 'Starke Patteson', 'W.E. Lawrence', 'Kathlyn Williams', 'Bridgetta Clark', 'Sidney Bracey']",,,,,1921-11-17,['United States'],,['Realart Pictures Corporation'],,['Drama'],['None']
tt0408338,With All Deliberate Speed,1h 50m,Unrated,7.7,74,60.0,"Documentary filmmaker Peter Gilbert unearths the legacy of the landmark Supreme Court decision in Brown v. Board of Education -- where it was ruled that ""in the field of public education, the doctrine of 'separate but equal' has no place"" -- via never-before-heard stories from people directly responsible for, and greatly affected by, the original case.",https://www.imdb.com/title/tt0408338/,['Nathan Antila'],['Peter Gilbert'],"['Vernon Jordan', 'Thurgood Marshall Jr.', 'Jeffrey Wright', 'Mekhi Phifer', 'Larenz Tate', 'Terry Kinney', 'Joe Morton', 'Alicia Keys', 'Julian Bond', 'Joe Delaine']",,"$4,920","$7,690","$7,690",2004-05-14,['United States'],,"['Camera Planet', 'Foreground Films']","Nominated for 1 Primetime Emmy, 1 nomination total","['Documentary', 'History']",['English']
tt0057336,Muriel,1h 55m,Not Rated,7.0,3.9K,,"In the seaside town of Boulogne, no one seems to be able to cope with their past, least of all Hélène, an antique furniture saleswoman, her stepson Bernard, and her former lover Alphonse.",https://www.imdb.com/title/tt0057336/,['Jean Cayrol'],['Alain Resnais'],"['Delphine Seyrig', 'Jean-Pierre Kérien', 'Nita Klein', 'Jean-Baptiste Thiérrée', 'Claude Sainval', 'Laurence Badie', 'Jean Champion', 'Jean Dasté', 'Martine Vatel', 'Julien Verdier']",,,,,2007-03-13,"['France', 'Italy']","['Boulogne-sur-Mer, Pas-de-Calais, France']","['Argos Films', 'Alpha Productions', 'Eclair']","Awards, 3 wins & 3 nominations total","['Psychological Drama', 'Drama']",['French']
tt0069035,The New Land,1h 42m,PG,8.0,5.6K,,A Swedish immigrant family struggle to establish a new life for themselves in the forest of Minnesota in the mid 19th Century.,https://www.imdb.com/title/tt0069035/,"['Vilhelm Moberg', 'Bengt Forslund', 'Jan Troell']",['Jan Troell'],"['Max von Sydow', 'Liv Ullmann', 'Eddie Axberg', 'Pierre Lindstedt', 'Allan Edwall', 'Monica Zetterlund', 'Hans Alfredson', 'Agneta Prytz', 'Halvar Björk', 'Tom C. Fouts']",,,,,1972-02-26,['Sweden'],"['Stonefield Village, Cassville, Wisconsin, USA']",['Svensk Filmindustri (SF)'],"Nominated for 1 Oscar, 9 wins & 1 nomination total","['Epic', 'Period Drama', 'Drama', 'Western']","['Swedish', 'English']"
tt0015087,Love and Glory,1h 10m,,5.0,13,,"During an uprising in Algeria in 1869, two Frenchmen--Anatole, the brother of Gabrielle, and Pierre, her sweetheart--join the colors and are later reported dead. Gabrielle is kidnapped and taken to Paris, and the soldiers return. Fifty years pass, and on the way to Paris to be decorated the brother dies, but the lover is reunited with his youthful sweetheart.",https://www.imdb.com/title/tt0015087/,"['Elliott J. Clawson', 'Robert Hobart Davis', 'Rupert Julian']",['Rupert Julian'],"['Charles de Rochefort', 'Wallace MacDonald', 'Madge Bellamy', 'Ford Sterling', 'Gibson Gowland', 'Priscilla Moran', 'Charles De Ravenne', 'Andre Lancy', 'Madame De Bodamere', 'Christian J. Frank']",,,,,1924-12-07,['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Drama', 'Romance']",['None']
tt0048583,Sanshiro Sugata,,,8.0,107,,"The story of Sanshiro Sugata, a young man who wants to learn the new art of judo. A wise teacher reveals to Sanshiro that judo is not merely a means of combat nor a demonstration of physical skill, but an art which reveals the artist to himself.",https://www.imdb.com/title/tt0048583/,"['Akira Kurosawa', 'Tsuneo Tomita']",['Shigeo Tanaka'],['Bob Booth'],,,,,1955-01-01,['Japan'],,,,"['Action', 'Drama']",['Japanese']
tt0160498,Luminarias,1h 40m,R,5.3,643,41.0,"Four professional women meet at an East Los Angeles restaurant called Luminarias to share secrets about their careers, love, family, and sex.",https://www.imdb.com/title/tt0160498/,['Evelina Fernández'],['José Luis Valenzuela'],"['Evelina Fernández', 'Scott Bakula', 'Cheech Marin', 'Robert Beltran', 'Marta DuBois', 'Ángela Moya', 'Dyana Ortelli', 'Seidy Lopez', 'Sal Lopez', 'Fidel Gomez']","$1,000,000 (estimated)","$122,158","$292,309","$292,309",2000-05-05,['United States'],"['East Los Angeles Courthouse - 4848 E. Civic Center Way, Los Angeles, California, USA']","['July Street Entertainment', 'Sleeping Giant Productions']","Awards, 1 win & 5 nominations total","['Comedy', 'Romance']",['English']
tt0205218,Lian hua jiao xiang qu,1h 46m,,7.3,48,,The film is composed of eight short stories.,https://www.imdb.com/title/tt0205218/,"['Chusheng Cai', 'Mu Fei', 'Mengfu He']","['Chusheng Cai', 'Mu Fei', 'Mengfu He']","['Lan Ping', 'Xi Mei', 'Fu Shen', 'Yanyan Chen', 'Cho-Cho Lai', 'Yi Zhang', 'Jingling Hong', 'Chong Pei', 'Qiong Liu', 'Lu Bai']",,,,,1937-12-17,['China'],,['Lianhua Film Company'],,"['Comedy', 'Drama']",['Mandarin']
tt0038684,Frenzy,1h 12m,,6.1,106,,"A seance is held to discover the whereabouts, and the killer, of a sculptor's wife.",https://www.imdb.com/title/tt0038684/,"['Pierre Mille', 'Vernon Sewell', 'C. Vylars']",['Vernon Sewell'],"['Derrick De Marney', 'Frederick Valk', 'Beresford Egan', 'Joan Greenwood', 'Joan Seton', 'Lily Kann', 'Martin Miller', 'Valentine Dyall', 'Gerhard Kempinski', 'Espinosa']",,,,,1946-07-19,['United Kingdom'],,['British National Films'],,"['Horror', 'Thriller']","['French', 'English']"
tt0029252,Mind Your Own Business,1h 15m,,6.3,25,,A newspaper columnist uses wildlife critters to report city gossip. He becomes a celebrity until he alludes to a murder that takes place the same day. All mayhem breaks out after that.,https://www.imdb.com/title/tt0029252/,"['John Francis Larkin', 'Dore Schary']",['Norman Z. McLeod'],"['Charles Ruggles', 'Alice Brady', 'Lyle Talbot', 'Benny Baker', 'Gene Lockhart', 'Jack La Rue', 'Jon Hall', 'Frankie Darro', 'William Demarest', 'Robert Baldwin']",,,,,1936-12-18,['United States'],"['General Service Studios - 1040 N. Las Palmas, Hollywood, Los Angeles, California, USA (Studio)']",['Emanuel Cohen Productions'],,"['Comedy', 'Crime', 'Mystery', 'Romance']",['English']
tt0036871,Goin' to Town,1h 8m,Approved,6.3,28,,"While stranded in the small town of Pine Ridge, M. A. Parker, who purports to be an oil tycoon, visits the general store owned by Lum Edwards and Abner Peabody, and offers them $20,000 in cash for their property. Though Parker stirs the town's interest by using a fake divining rod to prove that there is oil in Pine Ridge, Lum believes that Parker is trying to underbid them, and sends a warning to Pine Ridge land owners not to sell to him. Among those taking heed of Lum's warning is Abigail, who has been in love with Lum for many years and wants to marry him. Leading the effort to exploit the town's supposed oil reserves, Lum organizes the Pine Ridge Oil and Development Co. and holds a town meeting to persuade the residents to begin drilling the oil themselves. Lum succeeds in getting the townspeople to pool their property and mortgage it for money to build the first oil well, and a ceremony is held to commemorate its opening. Attired in raincoats to guard against spewing oil, the entire town anxiously awaits the explosion that promises to bring the oil gush. The explosion, however, results in nothing more than disappointment, as it is quickly determined that there is no oil to be found below the surface. The development company digs deeper and deeper for oil, and eventually goes broke. Hoping to get an investment from the man who started the Pine Ridge oil craze, Lum and Abner go to Chicago to meet with Parker. At Parker's office, Jimmy Benton, an employee of Parker's chief competitor, overhears Lum and Abner discuss the oil at Park Ridge. Intent on beating Parker to the oil boom, Jimmy rushes to get in on the Park Ridge deal. Jimmy makes the Pine Ridge storekeepers a lucrative offer for their land, but his offer is bettered by Mr. Clarke, Parker's partner, who is not aware that the Park Ridge oil boom is a hoax. Returning to Park Ridge with more money than the town invested in the oil scheme, Lum and Abner pay back the residents, and Parker is left holding the deed to worthless land.",https://www.imdb.com/title/tt0036871/,"['Charles E. Roberts', 'Charles R. Marion']",['Leslie Goodwins'],"['Chester Lauck', 'Norris Goff', 'Barbara Hale', 'Florence Lake', 'Dick Elliott', 'Grady Sutton', 'Herbert Rawlinson', 'Dick Baldwin', 'Ernie Adams', 'Jack Rice']",,,,,1944-09-17,['United States'],,"['Jack Votion Productions Inc.', 'Voco Productions']",,['Comedy'],['English']
tt0082846,On Golden Pond,1h 49m,PG,7.6,36K,68.0,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",https://www.imdb.com/title/tt0082846/,['Ernest Thompson'],['Mark Rydell'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon', 'Dabney Coleman', 'William Lanteau', 'Christopher Rydell', 'Troy Garity']","$7,500,000 (estimated)","$89,213","$119,285,810","$119,285,432",1982-02-12,['United States'],"['Squam Lake, New Hampshire, USA (Main lake)']","['Incorporated Television Company (ITC)', 'IPC Films']","Won 3 Oscars, 14 wins & 24 nominations total",['Drama'],['English']
tt0181190,¡Ahí madre!,1h 30m,,7.1,119,,"A series of funny gags of the characters created by the talented couple ""Los Polivoces"" (Multiple voices) that happen in an old neighborhood of Mexico City.",https://www.imdb.com/title/tt0181190/,"['Rafael Baledón', 'Roberto Gómez Bolaños']",['Rafael Baledón'],"['Enrique Cuenca', 'Eduardo Manzano', 'Norma Lazareno', 'Marco Antonio Muñiz', 'Manuel Galaviz', 'Antonio Valdés', 'Ramón Valdés', 'Sergio Guzik', 'Jorge Zamora', 'Cristina Blum']",,,,,1970-11-12,['Mexico'],"['Mexico City, Distrito Federal, Mexico']","['Oro Films', 'Producciones Orfeo S.A.']",,['Comedy'],['Spanish']
tt0071987,How to Kill a Judge,1h 50m,Not Rated,6.7,721,,A filmmaker's popular movie about a corrupt judge who is killed by the Mafia seemingly foretells the murder of a magistrate who orders the film's seizure.,https://www.imdb.com/title/tt0071987/,"['Damiano Damiani', 'Fulvio Gicca Palli', 'Enrico Ribulsi']",['Damiano Damiani'],"['Franco Nero', 'Françoise Fabian', 'Pierluigi Aprà', 'Giancarlo Badessi', 'Ennio Balbo', 'Luciano Catenacci', 'Giorgio Cerioni', 'Tano Cimarosa', 'Mico Cundari', 'Eva Czemerys']",,,,,1975-02-05,['Italy'],"['Messina, Sicily, Italy (Exterior)']","['Capital', 'Rizzoli Film']",,"['Crime', 'Drama']",['Italian']
tt0077768,"I'm Shy, But I'll Heal",1h 28m,PG,6.4,1.7K,,"Pierre is a hotel cashier in Vichy, so shy that he answers an ad from the Psychology Institute and can't say no to the salesman, Aldo; he spends 6,000 francs on tapes, books, and a punching bag. Soon after, he's smitten by Agnes, a hotel guest with a model's looks and photographers wherever she goes. When she leaves for Nice, he follows, meeting Aldo on the way. Aldo becomes his boldness coach. Pierre gets a job washing dishes where Agnes is staying, but after a week or so, she's off to Deauville, with Aldo and Pierre in pursuit. Using funds they get by selling Aldo's car, this time Pierre poses as a polo-playing jet setter. Will this win the heart of Agnes?",https://www.imdb.com/title/tt0077768/,"['Pierre Richard', 'Jean-Jacques Annaud', 'Alain Godard']",['Pierre Richard'],"['Pierre Richard', 'Aldo Maccione', 'Jacques François', 'Mimi Coutelier', 'Catherine Lachens', 'Robert Dalban', 'Jean-Claude Massoulier', 'Jacques Fabbri', 'Robert Castel', 'Raoul Delfosse']",,,,,1983-01-17,['France'],"['Hôtel Negresco, 37 Promenade des Anglais, Nice, Alpes-Maritimes, France (Pierre gets a job washing dishes here)']","['Albina Productions S.a.r.l.', 'Fideline Films']",,['Comedy'],['French']
tt5717194,Disturbing the Peace,1h 31m,R,3.4,3.8K,34.0,"A small-town marshal who hasn't carried a gun since he left the Texas Rangers after a tragic shooting, must pick up his gun again to battle with a gang of outlaw bikers that has invaded the town to pull off a brazen and violent heist.",https://www.imdb.com/title/tt5717194/,['Chuck Hustmyre'],['York Alec Shackleton'],"['Guy Pearce', 'Devon Sawa', 'Kelly Greyson', 'Michael Sirow', 'Luke Martin Collins', 'Jacob Grodnik', 'John Lewis', 'Terence J. Rotolo', 'Barbie Blank', 'Branscombe Richmond']","$5,000,000 (estimated)",,"$49,104",,2020-01-17,['United States'],"['Horse Cave, Kentucky, USA (main location)']","['Wonderfilm Media', 'Aloe Entertainment', 'Media Finance Capital']",,"['Contemporary Western', 'Action', 'Thriller']",['English']
tt0279631,Agarrando parejo,1h 25m,,6.3,11,,Two single (and apparently defenseless) women hire two ladies-men cowboys to pose as their husbands and help them run their ranch so they are not forced to marry.,https://www.imdb.com/title/tt0279631/,['Jaime Salvador'],['Jaime Salvador'],"['Luis Aguilar', 'Lucha Villa', 'Javier Solís', 'Martha Elena Cervantes', 'Enrique Cuenca', 'Eduardo Manzano', 'Guillermo Rivas', 'Carlota Solares', 'Mario Alberto Rodríguez', 'Carlos León']",,,,,1964-07-23,['Mexico'],['Mexico'],['Filmadora Chapultepec'],,"['Comedy', 'Drama', 'Music']",['Spanish']
tt0041466,Hipócrita..!,,,6.6,40,,A disfigured woman is helped by a talented composer to recover her face with plastic surgery. Then he discovers that she's a beautiful woman and a talented singer.,https://www.imdb.com/title/tt0041466/,"['Miguel Morayta', 'Luis Spota']",['Miguel Morayta'],"['Antonio Badú', 'Carmen Molina', 'Luis Beristáin', 'Leticia Palma', 'Pascual García Peña', 'Elda Peralta', 'Francisco Reiguera', 'Wolf Ruvinskis', 'Julián de Meriche', 'Edmundo Espino']",,,,,1949-10-12,['Mexico'],,,,"['Crime', 'Drama', 'Thriller']",['Spanish']
tt0090101,Super Fantozzi,1h 32m,,6.4,2.3K,,"Fantozzi, an unlucky character, traces his ill-fated lineage from being expelled from Eden through various humiliating adventures across time periods until reaching the future Space Age.",https://www.imdb.com/title/tt0090101/,"['Alessandro Bencivenni', 'Leonardo Benvenuti', 'Piero De Bernardi']",['Neri Parenti'],"['Paolo Villaggio', 'Liù Bosisio', 'Gigi Reder', 'Plinio Fernando', 'Eva Lena', 'Luc Merenda', 'Ennio Antonelli', 'Alessio Di Silvestro', 'Jimmy il Fenomeno', 'Omero Capanna']",,,,,1986-12-23,['Italy'],,"['Scena Film', 'Reteitalia']","Awards, 1 nomination total",['Comedy'],['Italian']
tt5431284,Saint Judy,1h 46m,PG-13,6.5,1.8K,51.0,"The story of immigration attorney Judy Wood, and how she initiated the change in U.S. law of asylum to save women's lives.",https://www.imdb.com/title/tt5431284/,['Dmitry Portnoy'],['Sean Hanish'],"['Michelle Monaghan', 'Leem Lubany', 'Common', 'Alfred Molina', 'Alfre Woodard', 'Ben Schnetzer', 'Gabriel Bateman', 'Waleed Zuaiter', 'Mykelti Williamson', 'Peter Krause']",,"$39,275","$248,134","$78,935",2019-03-01,['United States'],"['Santa Clarita, California, USA']",['Cannonball Productions'],"Awards, 1 win & 4 nominations total","['Biography', 'Drama']",['English']
